YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C
0.0	0.026183275695046627	0.01883503367495853	0.019993354280146668	0.0195632375264221	0.0	0.033676367359509296	0.018223637705496044	0.028451252132899313	0.02241441869451289
0.0	0.0	0.01883503367495853	0.019993354280146668	0.0195632375264221	0.018457675121983676	0.033676367359509296	0.018223637705496044	0.028451252132899313	0.02241441869451289
0.0	0.026183275695046627	0.0	0.019993354280146668	0.0195632375264221	0.018457675121983676	0.033676367359509296	0.018223637705496044	0.028451252132899313	0.02241441869451289
0.0	0.026183275695046627	0.01883503367495853	0.019993354280146668	0.0195632375264221	0.018457675121983676	0.033676367359509296	0.0	0.028451252132899313	0.02241441869451289
0.0	0.026183275695046627	0.01883503367495853	0.019993354280146668	0.0195632375264221	0.018457675121983676	0.033676367359509296	0.018223637705496044	0.0	0.02241441869451289
0.0	0.026183275695046627	0.01883503367495853	0.019993354280146668	0.0195632375264221	0.018457675121983676	0.033676367359509296	0.018223637705496044	0.028451252132899313	0.0
0.022125189075493122	0.0	0.01883503367495853	0.019993354280146668	0.0195632375264221	0.0	0.033676367359509296	0.018223637705496044	0.028451252132899313	0.02241441869451289
0.022125189075493122	0.0	0.01883503367495853	0.019993354280146668	0.0195632375264221	0.018457675121983676	0.033676367359509296	0.018223637705496044	0.028451252132899313	0.0
0.022125189075493122	0.026183275695046627	0.01883503367495853	0.019993354280146668	0.0195632375264221	0.0	0.033676367359509296	0.018223637705496044	0.0	0.02241441869451289
0.022125189075493122	0.026183275695046627	0.01883503367495853	0.019993354280146668	0.0195632375264221	0.0	0.033676367359509296	0.018223637705496044	0.028451252132899313	0.0
