YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C
0.0	0.0	0.0	0.0	0.0	-0.840203978586942	0.0	0.0	0.0	0.0
0.3126624876108334	0.0	-0.852019672980532	0.0	-0.36126669752411544	0.0	0.010811822964921973	0.7817950546074384	0.42705001694214306	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.1695073607946936	0.0	0.0	0.0
0.0	0.3083136548545015	-0.46795793739147484	0.0	0.0	0.0	0.0	0.0	0.9461639662093367	0.0
0.0	0.34804041299743477	-0.5785851492546499	0.0	-0.9679920170456171	-0.9884555758908391	0.0	0.935885631878274	0.0	0.0
0.0	0.09872295044137061	0.0	0.0	-0.26803720416501164	0.0	0.0	0.0	0.0	-0.607954926090315
0.0	0.0	-0.2214028825983405	-0.29701787108563554	0.0	0.0	0.0	0.0	0.4945801923802938	-0.7117072925902903
0.0	0.0	0.0	0.0	-0.33812202559784055	0.0	0.3091357362094525	0.0	0.8451108565839823	0.0
0.0	0.6173957068264287	0.0	0.0	0.0	0.0	0.0	0.0	0.7193447247899022	0.0
0.0	0.0	0.0	-0.2886335131806202	0.0	-0.031169487163424492	0.0	0.0	0.0	0.0
