YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C
0.0	0.06240235188750069	0.0	0.0	0.9085863696619978	0.0	0.0	0.0	0.0	0.0
0.7274229148401609	0.0	0.0	0.0	0.0	0.7203254963400858	0.0	0.0	-0.41977309761568904	0.0
0.9545040984171173	0.0	0.0	0.0	0.0	-0.006571213189597178	0.0	0.20632542290116368	0.0	0.0
0.0	0.5555594534497473	0.0	0.0	0.0	0.0	0.0	-0.35560537206617476	0.0	0.0
0.0	0.15488027933759135	0.0	0.0	0.0	0.0	0.07623035615222352	0.0	0.0	-0.9273320122156292
0.0	0.0	0.0	-0.4609811152331531	0.8896186711009701	0.0	0.0	0.5312348722233129	-0.05355876637622714	-0.6059256121516228
0.0	0.0	0.0	-0.17122874571941793	0.0	-0.04349091969066386	0.0	0.0	0.0	0.0
0.0	0.3510667238268767	0.16575765933928024	0.0	0.0	0.876840790094723	0.0	0.0	0.0	0.0
0.0	0.37682794536238057	0.0	0.0	0.8453624794002732	0.0	0.025765029395984587	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.05244467180586333	0.0	0.14885473593461035	0.0	0.0
