YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C
0.0	-0.8518257909454405	0.0	0.6451051255501958	0.0	0.0	0.0	0.024039375020020723	0.5957938515147082	0.0
0.0	0.0	-0.04218493145890534	0.760111090661973	0.0	0.0	0.0	0.0	-0.023544626214180193	0.7055064462121844
0.0	0.0	0.0	0.08056826626883473	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	-0.08883240399882197	0.0	0.0	-0.7792388091329485	0.0	0.0	0.21394518958720188	0.07347117820720078
-0.8515874652657658	0.0	-0.7898808182217181	0.0	0.0	-0.6783130683470517	0.0	0.0	0.0	0.0
0.0	-0.10512845078483224	-0.49695175024680793	0.0	0.0	0.0	0.0	0.0	0.4362560148382447	0.0
-0.308098218170926	0.0	-0.5112273902632296	0.0	0.5596592600466364	0.0	0.0	0.0	0.32911420809420566	0.5943089094009518
0.0	0.0	0.0	0.0714876977075043	0.0	-0.7289877969305962	0.26908144951209073	0.0	0.620654644773703	0.0
0.0	-0.2021057829260826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.1458798919338733	-0.7739641941152513	-0.5963644336443394	0.2410900571197423	0.7682729265195929	-0.3438706484157592	0.0	-0.07113457226025212	0.0	0.0
