YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C
-0.02177644501536722	-0.3824232455356454	0.4008241733396352	0.23302759792266872	-0.16131451478543193	-0.2506491622630171	0.018281887257810443	0.08551742006652925	0.12831859642628765	0.3529655914684226
0.3292632962330032	0.16829984600483094	0.17624654842455456	-0.18815135511371478	0.12999581280825348	0.252263162771273	-0.08141618300227658	-0.5640975945859746	0.05029388298987807	-6.690761606006366E-4
-0.047882795448136464	-0.10210330788026731	0.10687580386356114	0.0607109658444021	0.1033970031252325	0.042456958372684976	-0.18567973135000423	-0.15223936014343575	0.22938979137848625	0.11509997723896571
-0.19401211861417014	0.15679011705276766	-0.4387200450277193	-0.34090010983791214	-0.33779740099299627	-0.2108251374824123	-0.193204113008867	-0.28684849763819686	-0.0011248439210232947	0.029504079346132396
-0.030321508419595886	0.06634496862809587	0.024252944537611475	0.19794640637969488	0.5381602961087745	0.07415452141432968	0.1948679767360499	0.005454638804021519	0.14481390906050998	-0.05477496619622388
-0.6884205647258657	-0.15243443502707915	-0.510673264432919	0.018047625546156267	0.36526584322763417	0.15352466290868902	0.07575154534190072	0.08387248582229055	0.04672199271091667	0.12628214234371668
-0.11447850776879663	0.18650251795432876	0.20080105527989078	0.15518759670029472	0.15376142462058515	-0.05503775460463779	-0.20989845865566922	-0.049263322219156455	-0.5781896428427014	0.3385098718794195
0.061115929152134506	-0.27149075492655245	0.09901562207117273	-0.14578539697914344	0.10199311052107553	-0.06007201685097377	0.6566678816762535	0.38394830803218094	0.23294392840941383	0.2727589276489409
0.25156070247971096	0.3231379890054687	0.16366735823552275	0.10602833143629545	-0.1136506978912282	-0.03004773701439208	-0.1883404046589077	0.3774374129347924	0.020674671233969755	-0.057038987436267986
0.4501102066818362	0.16483706947588436	0.24942135055412173	0.1732309301319021	-0.3915105664521768	0.03504883590253968	-0.2356280334351165	-0.22462090563021725	-0.3757950772538972	-0.2453029807335294
