YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C
-0.06459730672044109	0.006784788947949937	0.11232120522143338	-0.25335166268574644	0.22974100858465857	-0.09141263887280372	0.1871908865989473	-0.017124704669839536	-0.24907749345753855	-0.6159670160269992
0.2423617686266681	0.3042411913423603	0.03320289948796474	-0.744868529255092	0.08986310653215794	-0.1449476370807392	-0.3070139630213433	0.14301452109646925	-0.03450492304146311	0.10670096613149273
0.04943743605436812	-0.2595847801959374	-0.31140402420651625	0.025070968711589328	-0.054290073223937516	-0.24959827258910294	0.4385651983043604	-0.07823682562311032	0.12405992388991087	0.11520903816975511
0.12381891311832881	0.3769239073404621	0.19061227428876404	0.083922806806171	0.2685487900090866	-0.28159735519229384	-0.04301190422087322	-0.39528360312903016	-0.10542817963008759	-0.460289162974678
0.18065146652064124	-0.2091693513330494	0.3319983247771474	-0.16277474525585614	0.30604020126807097	0.045210372561667184	-0.060140544340765295	0.06725368119109877	0.27698930353845996	-0.5983036171401105
0.330001578555112	-0.18371338719762212	-0.027624724800209995	-0.06298970724071672	-0.05708247025886957	0.15050761888675346	0.2601968408545442	-0.007198064446243271	0.223936090760055	0.1807772436669612
0.02569281702409734	0.0050552090719400075	0.450271544457452	-0.27078463543854564	0.5924778812957966	-0.040249586004997374	0.13247061157688378	0.12396376684202375	0.43909818610180995	-0.11626050847963922
-0.07530418167656504	0.46497925017353997	-0.43935877843083804	0.13082172892124785	0.2922814503441098	-0.19601080896274797	-0.2448304228029011	0.21802467908045256	-0.1428494543413473	-0.18890150357046467
-0.1076928804699368	-0.22901620827559488	-0.1900806434098544	-0.17386442663152968	0.05861206478026353	-0.12112696458745038	-0.2044369014759992	-0.22128540952513467	-0.2486041251968433	0.17445713112030556
-0.2840405185483395	0.004499152045017372	-0.35467102446386156	-0.13822089487444583	0.2704274572896621	-0.15526552710710548	0.06940108852629204	0.11498547861847491	-0.4591774827934547	-0.20030858250021472
