YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W
0.0	0.7731787685700489	-0.0022698506626065806	0.0	-0.01670282091636471	-0.2701290068216622	0.0	-0.7182075541932136	0.0	0.0
-0.3150903978287139	0.3999188980017585	0.0	0.0	0.4614983427834857	0.0	0.0	-0.981995269889012	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8055176087655127	-0.8812715103849769	0.0
0.2782121056323043	0.5244816888519359	0.0	0.0	0.4549912320015181	0.0	-0.5240548271685839	-0.1596896902192384	-0.5948217168916017	0.0
0.0	0.5805140258674306	0.6193577075929616	0.0	0.0	-0.7613960169255733	0.0	0.0	0.0	-0.38389239204116166
0.0	0.0	0.0	0.0	0.0	0.0	-0.17524082167074084	0.0	0.0	-0.5714245673734695
0.0	0.0973459114250523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.49270049714714115	0.26666701576609647	0.0	0.0	0.0	0.0	-0.6278024697676301	-0.7351247020997107	0.0
-0.1839802083461442	0.0	0.0	-0.7489210672210902	0.0	0.0	0.0	-0.23056436167098582	0.0	0.0
0.0	0.0	0.0	-0.5392084203194827	0.0	0.0	0.0	-0.27179444348439574	-0.538647708715871	-0.25053768674843013
