YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W
0.0	0.0	-0.5126562700606883	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.7261632003128676	0.0	-0.37430111274082034	0.0	0.0	0.0	0.6047786000868605	-0.0751544744707644	0.0
0.0	0.0	0.0	-0.5107804862964508	-0.36609979742206633	-0.08540776441805065	0.0	0.0	0.0	0.0
0.728859378079716	0.0	-0.22914137202315032	0.0	-0.7584681112784892	0.0	0.0	0.0	-0.8282879563048482	-0.669065210968256
0.0	0.770253357221946	0.0	-0.28309073883067637	0.0	0.0	-0.07843235298059881	0.0	-0.07160919904708862	0.0
0.0	0.37683726961316155	-0.24917087354697287	0.0	-0.20157090085558593	-0.8170089586637914	-0.17650383012369275	0.0	0.0	-0.1428035432472825
0.0	0.0	0.0	0.0	-0.718086521839723	-0.07561643444932997	0.0	0.0	0.0	0.0
0.0	0.0	-0.15773337753489614	0.0	-0.704206288093701	0.0	-0.21780986501835287	0.0	-0.9823256102390587	0.0
0.7631818287156708	0.0	0.0	0.0	0.0	0.0	-0.8135606432333589	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9994824302848428
