YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C
-0.21719217436755345	0.13004210556266246	-0.2733278166660107	0.197139869854226	-0.036553954845696394	0.043929090628620465	-0.16789846582180093	0.15828229808959626	0.3710706561329389	-0.13958145238685035
-0.14680529624397096	-0.08551328685864072	-0.10732462981003321	-0.24206658315525414	-0.24751341112982256	0.09840592843960402	0.15363707551966935	0.244807427504871	0.507273522814509	-0.006783890270285475
0.24138393796512037	0.39050997822784395	-0.19573779616279016	0.23350922352508538	-0.10122177725893022	0.33713195073923063	0.16637502567703172	-0.40744628521180964	0.27882735028929007	-0.42417170052136244
-0.15395129074426855	-0.12588228979417496	-0.09873802293475568	-0.16379514687041877	-0.017912118915940092	0.2223347068004779	0.0011559618385635288	0.34719939672678535	-0.17317497042600005	0.10452006700894538
-0.135468246417191	0.3833854021909161	0.3976060754862413	0.12543488655264487	0.22465136927252174	0.17740482794633958	-0.34757077989945584	-0.2832321258962665	-0.032604917388341564	-0.1382624355849995
-0.3918403072113962	0.019473376929429895	-0.2661167183608294	-0.08465161640823775	0.046614016531358514	0.08067549795033901	0.002911524479316167	-0.07403984232025475	-0.16500940083369225	0.03122273403287988
-0.12011597815758086	0.25691665537882774	-0.03969894696436997	0.44868469965324015	0.044508469127806274	-0.28324151644627565	0.11194013071935256	0.20506680628317223	0.06263452943778931	-0.2022313589955625
0.1676061926092743	0.049456440986652715	0.4081910957827579	0.12238044743475082	-0.43953156463232995	-0.13491677705242416	-0.10808590079379513	-0.2046482470077957	-0.10102338476335947	-0.30230779692963633
0.6006673954315128	-0.03483552488031235	-0.23127463677974877	0.25077476802630966	0.33839215392635424	0.1648138516192065	0.15885521410948777	-0.023524055712660363	0.1516234392698971	-0.413207606256841
0.20336183065250096	-0.22212270748649177	0.14919866613061855	0.44146007582182295	0.2791146804442957	0.1660083518180758	0.1331124459267675	0.22738302661708842	0.17626970430641326	-0.022301211153084158
