YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W
0.0	0.0	0.0	0.5421532859683293	-0.7020813687704504	0.8920690275223613	0.0	0.0	-0.36354217957351287	-0.4897641541901976
-0.6540077375248075	0.0	0.5064502529886185	0.6064905954182405	-0.2255282774567604	0.0	0.0	0.0	0.0	0.0
0.0	-0.8153922900091857	0.0	0.0	-0.5402690353803337	0.0	0.0	-0.11646736552938819	0.0	-0.42917250632308424
0.0	-0.07184162642806768	0.0	0.0	-0.23649698845110834	0.2508464765229881	0.0	0.0	0.1335358275135986	0.0
0.0	0.0	0.0	0.0	-0.06809488986618817	0.0	-0.312492691911757	0.0	0.0	0.0
-0.7016544202342629	0.0	0.0	0.0	-0.7592437355779111	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.7587563473817526	0.0	0.0	0.0	0.0	-0.2800104033667594	0.0972520490212373	0.0
0.0	-0.5875085869338363	0.0	0.46035245332236174	0.0	0.0	0.0	-0.9584024422802031	0.0	0.0
-0.7041148608550429	-0.03702545538544655	0.6731462719936488	0.37614956653046194	0.0	0.0	0.0	0.0	0.2322809840587906	0.0
-0.10005433717742562	0.0	0.14080037517404245	0.0	0.0	0.6339865466540366	0.0	0.0	0.15416401229221444	0.0
