YKL112W	YML027W	YOR028C	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C
0.0	0.0	-0.04941641607803907	0.0	0.0	0.19427738558106503	0.0	0.0	-0.5826331020798534	0.0
-0.31004816689528525	0.2394598301680571	0.0	0.0	0.6725163502347857	0.0	0.0	-0.09952530777081847	0.0	0.0
0.0	0.15844036039838555	0.0	0.0	0.27959723544392895	0.0	0.8189044656655112	0.0	-0.15035424241796136	0.0
0.0	0.6918375795421934	0.3579029194217393	-0.16311127902008593	0.0	0.8811863738631495	0.0	0.0	0.0	-0.7277231730986387
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.6626599196525103	0.16513625976147447	-0.40010129706934094	0.4748682711002619	0.8826214141266085	0.027428528429410813	0.0	0.0	0.0
-0.4079011071007699	0.7695807049231416	0.0	0.0	0.0	0.0	0.0	-0.7301673912443221	-0.20688925636932254	0.0
0.0	0.0	0.0	0.0	0.9708023165081829	0.0	0.0	-0.7827820966485888	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5356834465637803	-0.09259724779985845	-0.07146866247057915
-0.24841081770136952	0.21098284080566826	0.23994267803134714	0.0	0.2654604057976247	0.0	0.0	-0.8272126603405923	0.0	0.0
