YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W
0.21808885957565297	0.4625892988905744	-0.3510758314599258	0.4889801152019874	-0.25292971113535784	-0.2666802420236773	-0.18255320712808987	0.04270838166900796	-0.0031778365419226403	0.15901820748874276
0.2935100671601506	0.25052850898201334	0.08560015149643713	0.023727518109904883	-0.11625821362006138	-0.07536308378445074	-0.05113939882186527	-0.04666748871480548	0.11388311991854852	0.138232279780253
-0.11224934939011498	0.35461736006995065	0.16685703788722567	-0.2257807714530027	-0.015230526528264765	-0.09517084330518534	0.6541376754621919	0.12732942074993958	-0.09733783846494232	-0.574513432373864
-0.5623679115003666	0.23393622829109217	0.28707686243330616	-0.2397887181410225	-0.3023732420423616	0.05837982626258276	0.2691483888523852	0.17031678166148964	0.14004348287623594	-0.2665637746098705
-0.18199725570017783	-0.20608597046673977	-0.36211965526900103	-0.4906028039258088	0.296167835258928	0.11591388346330533	-0.320024151755667	0.06595764313926587	-0.14923365423691273	-0.11240181026926309
0.04102494819216215	-0.03970066151317568	0.02997428431703186	0.22888399071143772	0.1502152223686672	0.03902159577571387	0.18151295532981776	-0.0633794782705464	0.16066730588313294	-0.150249386790982
0.06370870181749905	0.07433384142250121	0.13399428265891578	-0.1793197405556078	-0.003143587961137054	-0.09845207122719049	0.05222538262772997	0.008042763307082168	0.08876096902314824	0.46888651462794645
0.04448778285690915	-0.057943619697292864	0.32635871972187647	-0.244979843233889	0.24238789530222113	-0.2760306737405148	0.2685725273735041	-0.03839446934513911	-0.21186482279300425	0.08143795554485866
0.4163525896074521	0.14671934209544993	-0.17537027903120073	0.25573219777973094	0.16450613564327332	0.23039826984278008	0.6294706340198678	-0.19700360168999206	-0.20606199755698315	-0.3707311838897802
0.01402589365047368	-0.3024188387687985	0.03553599503982587	-0.1584370697657247	-0.08417504259256342	0.5624815716095413	-0.10855258650914762	-0.16062761017107008	0.19136377384729095	-0.09975505652678059
