YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C
0.760366747543841	0.0	0.5780850660005105	-0.0649156323634088	0.0	0.0	-0.2265987021382898	0.0	0.0	0.0
0.5611542958455825	0.0	0.0	0.0	0.0	-0.48390341782942414	-0.7142353891395032	0.0	0.0	0.0
-0.014916044737518383	0.0	-0.007487461488183118	-0.3294188347645104	0.0	-0.9223587808664888	0.0	0.0	0.0	0.0
0.0	0.1882074485484289	0.0	-0.808169076917693	0.30838118850114055	0.0	-0.1613271797541529	0.0	0.0	-0.5302573685197314
0.0	0.0	0.3678585770023507	0.0	0.5985802496583223	-0.015171258011832833	0.0	0.0	0.011754326426826023	0.0
0.0	0.0	0.43413111050105513	0.0	0.0	0.0	-0.8164627307560295	0.0	0.0	-0.0468642775098016
0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.037013399647548795	0.0	0.0
0.3049123426123256	0.0	0.0	0.0	0.0	-0.20416238042525947	-0.8785991664044559	0.0	0.0	0.0
0.0	0.0	0.0	-0.5488147423602641	0.0	0.0	0.0	0.0	0.0	0.0
0.3915170393108124	0.0	0.2456194608887178	0.0	0.0	-0.8637371335644275	0.0	0.0	0.0	0.27708437730202773
