YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W
-0.12730046222415714	0.15329633512784333	-0.3974523879446709	-0.13533827674575125	-0.10049204146172766	0.10122491054166381	0.04240749752298089	-0.036479252615047204	-0.11919116517151275	-0.0852098863922075
-0.045904423770361504	0.22703901704529647	-0.4934446731741532	0.1473833492518923	0.2813813451597395	0.08220590411603652	-0.31204682185122634	-0.0729272024303558	0.2745790060167233	-0.15519118332938825
0.32758886221169126	-0.4240806228560092	-0.4029209006896208	-0.49711091925176526	-0.0765015018020646	0.13653086033335055	0.008867645850665302	-0.21430530532085915	0.30654055896005233	-0.3684212014066381
0.010374311440001734	-0.2135742495773875	-0.21372384199279162	0.2698918735839542	0.31545296894883507	-0.09867736772843376	0.45090484344524345	-0.07218772177684134	-0.22720466330359657	0.4107531364468974
0.13326992956173822	0.2681442586477744	0.25585347008972936	0.2870215106235949	0.13453779916400513	0.0392688471298247	-0.030462068575659244	-0.46394157511150624	0.2117692341091343	-0.34359809090832755
-0.07999749126134881	0.07232148513450444	-0.5313196324750472	-0.13690909753610808	-0.31333953239524753	-0.011038685237832255	0.267471686204739	0.18550695646494733	-0.10200935996009844	-0.1112796941960221
-0.017626159743900763	-0.20107554406923733	0.13215936057256905	-0.006836200127422544	0.14006204820604445	-0.42246244978378766	-0.14842728051523552	-0.036797860588746574	-0.3804308246691212	0.3488176050033555
0.015590464110153258	-0.09567584043472424	-0.128888637192884	-0.061049571444989376	0.13397827196213097	0.018967397532668958	-0.0591192528678109	0.2581678655817291	0.044538872872084315	0.05503816152737705
0.18755015344543208	0.06551813974880742	-0.6783726959559044	-0.105639710829373	0.3835319080315634	-0.21229017983912785	-0.02247523141545701	-0.6851877757403614	0.024279164072687903	-0.0735826444271729
-0.17103989307706371	0.35105236201629314	-0.04685202168838711	0.07512628014158375	0.04224120304118837	0.27876041601447216	-0.3241935182061069	0.1870997702925135	0.25575045574528377	-0.2465045533400497
