YIR018W	YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C
-0.06105619649056303	-0.00653534680973527	-0.4273735012670896	0.07667524310775757	-0.1913601465629078	0.08530172815883807	0.6209009270314988	0.09461179671346419	-0.030043409017619052	-0.10526693574861787
0.18478416129343853	-0.07778747418162951	0.3127559646083173	-0.08410492854285986	0.1514698433050579	-0.34494841839687823	-0.4253860970763719	-0.2431926932411645	0.22840922544360223	-0.05550080671952699
0.2387221403973674	-0.12400310576723676	0.2461422021318135	-0.04979530734536997	-0.014900215826803025	-0.07063366724492709	0.22127308461691692	-0.11196749068554032	0.4070490320349342	0.11606515112128003
-0.4132679249240923	-0.12065232267025353	-0.004776926103948909	-0.06993821511166522	-0.1531466328611701	0.11579588541284802	0.10041354808109301	-0.08104510997682822	-0.027902394752816112	-0.30452083200320623
-0.19655926557080483	-0.3972696349914973	-0.13464868744292552	-0.015394778841712557	0.6751735454913802	0.1727780984382117	0.07601067391196124	-0.04950242817292029	0.18942156291882242	0.034151124371829225
0.22368781995892228	0.20001126953409393	0.5634023311716121	-0.4152932408360542	0.12258556996410762	-0.11921111627802464	0.011309708028128761	0.022989465392697705	-0.38565769157774643	0.5015864871905679
-0.09076865968512958	0.29596833650469817	0.21461472264963563	0.10123765154975777	-0.07468888957881707	-0.01817446770417672	-0.002017522224348822	-0.018671836830119075	-0.26063820435083485	0.11236843863704268
0.02977982369803704	0.07339327489404325	0.1260264933976392	-0.05624487715462567	0.5059009710848663	-0.03020396461091864	0.02994786405308749	-0.28393138472949925	-0.3614406541902095	-0.3883941751166212
-0.21455542930410587	-0.045031189789721475	-0.0835152794662744	0.16432064018618286	0.07130672824344425	-0.18151119108797953	-0.021253669381302548	0.2655352746372742	-0.24887139290213198	0.05800414624704292
-0.04714753466236456	-0.39622133754906774	-0.00830010196972898	-0.23403678932200597	-0.20431522452295425	-0.026401499919860634	0.3745133364476153	0.14479995218107167	0.07035483576934669	-0.05171502805411009
