YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W
0.38670974404697084	-0.008804074288676059	0.2261743366740056	0.32666983541154737	0.3336937374596726	-0.32606547472937863	-0.4628959453090902	-0.07516477649255947	0.41911527284232164	0.3536168514771166
-0.12145055494083612	-0.11574947665111386	0.10293191850017282	-0.12863962347390068	0.38676328005255484	0.3049383218257971	-0.24433828395332544	0.03588729756762585	-0.18114944969629013	-0.12603404135555546
0.21139861955642095	0.16467443651049432	-0.04757467728833774	-0.2784830718714104	0.09016445628839721	0.03854752852116664	0.2595703835492963	0.18858012709551655	-0.1786350527792497	-0.1346442043632468
0.446848446341652	-0.2939512152190232	0.033343351066052296	0.15004806963298836	0.04647633000339216	-0.0386991338620525	0.24578294046213017	0.29806122626640363	-0.31652670786578985	-0.10306247676560784
0.0943985498613093	0.360338786805806	0.21308372211656917	0.3456697506280927	0.3576300716141039	-0.1682923352158464	-0.159153318509014	0.025612933587712786	0.17956110667913447	0.16558141273865434
0.20214543580043748	0.36709108768547394	-0.12122773777885906	0.16624563507271922	0.1363692133344459	0.2079014600735242	-0.04324172216041185	0.06297615993703233	0.16651590434248342	-0.0071933495071469285
-0.2816612185232007	0.22369207567167862	-0.2410476271740739	-0.0525738115917444	-0.29793546842081436	0.03299340440218145	-0.6488441132291817	0.5207520949506023	0.18954418132928086	-0.5281735898612043
0.029782557409380222	-0.0024970970835374684	-0.02141728302248079	0.3797043077164477	0.07139772517121958	0.04397831894436225	-0.2645149563183389	0.011859840940359852	0.017006387359831336	0.038584120852941294
0.5196718662156	-0.35835715719649014	-0.14001951621246536	0.2192140020359085	-0.14594987327128714	0.20805431713624029	0.21239151929739578	0.33061087394308697	-0.03365656719886374	0.28735385352623755
0.1505124268788847	-0.5061045339650472	0.02173594145712163	0.19394170933235808	0.03716885696419294	0.14655155376742343	-0.2334224298094715	-0.08287210208870041	-0.10046196246856691	-0.23305696761342976
