YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W
0.0	0.382865576660094	0.0	0.0	0.0	0.0	0.0	0.0	0.38689423946081614	0.0
0.4874864342138421	0.0	0.049330656247947635	0.0	-0.41987858014181256	0.0	0.0	0.0	0.4063677081128112	0.4210052359734985
0.0	0.0	0.0	-0.41934929229319096	0.0	0.0	0.0	0.0	0.0	0.9277817057331416
0.1470227707624685	0.0	0.0	0.0	0.0	0.0	0.0855843270721222	0.5388063488389926	0.0	0.29920746617739524
0.0	0.0	0.0	0.0	0.0	0.0	0.47914744024745476	0.24650378528531655	0.0	0.0
0.3285974937472742	0.0	0.0	-0.960948693100363	0.0	0.13047006155924226	0.0	0.0	0.744484891298925	0.0
-0.030024013670136393	0.0	0.21644050983599228	0.0	0.0	0.0	0.283995984081396	-0.03722192227359847	0.9784552726184479	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.7927417831553454	0.30708787989351916	0.0	0.11123974340756862
0.0	0.0	-0.465038236632209	0.0	0.0	0.8534757777825119	0.0	-0.07334834240827695	0.9215241336484901	0.0
0.0	-0.024295857055279285	-0.510910905367892	0.0	0.0	0.8114534158967557	0.0	0.0	0.7553240453114263	0.7471291539145025
