YIR023W	YKL112W	YML027W	YOR028C	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W
0.07313450627393894	0.32978112493910045	-0.3060021578091927	-0.10933087083969548	-0.08694286704957795	-0.06187712863544424	0.39446365338319644	-0.09533273422300116	0.21594057046463033	-0.211197269954471
0.09212868924770634	-0.39110017587826	0.4597983579839122	0.1276136205106899	-0.2112224487577799	-0.19693250909580498	-0.08119599166864726	0.2059605160652083	-0.06480340326970373	-0.4208876161207935
-0.04483218613268175	-0.10447803475065087	0.34576999116195145	-0.3474839521258842	0.25908637034507137	-0.24699465769183404	-0.05058344180017036	0.19501696616702027	0.238587486983669	-0.09401163746251394
-0.10539729350261097	-0.04098226737575278	-0.04065769257710944	0.4135450629767431	-0.20767216419644033	-0.011671130677899103	-0.6403010398841296	-0.2559197524181335	-0.06545498614426222	0.014499908477753625
0.01923417780885745	-0.6432681080697197	-0.22017674206013285	-0.014601447194273146	0.36460608907506975	0.04242418482335474	0.7539645508743489	0.0306512362116082	0.28280923228834476	-0.2940482712491982
0.32772105758263564	0.24759732876636098	0.1642393699785366	-0.05863603664447764	0.20396120826407743	-0.030440365039375313	-0.5715551341478492	-0.2188541626376106	0.22871717251672402	0.12530424828352163
-0.0675897879138471	-0.06966703665443894	0.3998764642456632	0.18539556205468927	0.14337073052579904	0.08336330984811781	0.030740576481339717	-0.32637621926776966	0.06630452325063911	0.06565242543246201
-0.22554585681510472	0.3179007373198177	0.12461855065355755	-0.2710723957561989	-0.4193562410886219	-0.5953218429811682	-0.22324724652725192	-0.038673686500026075	0.21066001141061383	-0.02828493343777913
-0.09977145972517257	-0.20587999742661964	0.48146934833138716	0.21631112987730666	-0.2131501641078805	0.05978494617369194	0.25475958621464867	0.13942596162081808	0.23590710111697089	0.09867135515965984
-0.10511340371196155	-0.3124458079600761	0.02814935501893796	-0.1923685245743773	-0.09036274044229402	0.3991008220381158	0.15821526985407694	0.09896635673290392	0.04089029315773074	0.18279016149208874
