YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W
-0.22906638094504694	0.38352371382263445	-0.17442339744519203	0.06383298589289206	-0.2635577105737076	0.2868235628966168	0.14848735477094985	-0.21464525307046736	-0.2299173661869435	0.43955635673930826
-0.14282913775780534	0.18668092196066932	-0.6633467610207621	-0.06713209140376665	-0.4003008459959799	0.03085566387869016	0.26915223495191803	-0.31397418856384457	0.058278769969790166	-0.040105595277814154
0.2565189823034835	0.08756063811914898	-0.08581014433180487	-0.07235242598751285	0.0010164112476638463	-0.18586529943027694	-0.014549308443954153	0.12134275703525448	-0.08428778551279362	0.13452066830130255
-0.23781526799816824	-0.10977488233492667	-0.15390496602118187	-0.20158716849832886	-0.1302002269592986	0.010538772340647921	0.23011679717765232	-0.11357023445632741	-0.10727601262119559	-0.09394289309502482
-0.166351052257415	0.11048559650850621	0.338123728013978	0.059888247943988365	-0.10784035636817897	0.10359600299143161	-0.3204220521425508	0.04753799425824295	-0.19438957061603304	-0.21702817073958602
0.017005610579371406	0.25243114629900576	-0.026426674598396243	0.11492211912814945	0.2725695728250356	0.14524103886158699	0.18216801318881007	0.059236013654971054	0.4945341409096154	-0.688738405604496
-0.10490824909572131	0.09114143878372304	0.0903593051864618	-0.04224550618679476	-0.3883842724486849	0.2026206722029415	0.4557556727903455	-0.024492203696672418	0.0653765616867923	0.1779057128677026
-0.3724753086509605	-0.1278899984608537	-0.05885493349960296	0.14245304663695707	0.18962032219453237	0.29352204350059496	-0.16449581014602263	0.44730331151993447	0.22156084410848806	-0.03814426427345417
-0.04392755536455407	-0.22624195156034158	-0.04917036763552114	0.21709343613695442	0.09971024855252898	0.05895779875039456	0.5801335468317146	-0.5799358572634884	0.5412764231146948	-0.166164955149202
0.1641001374721618	-0.24398791656070568	0.010003513162048897	0.10965273257154119	-0.11450895363342448	-0.1827756622997118	0.057564770480411295	-0.018742560830973774	-0.07617064661607659	-0.31899919131631826
