YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C
-0.4519197745285923	0.34389261178530556	0.14394144260544722	-0.001891657683092848	0.059526572000652714	-0.12455678570488384	0.2260437135625658	0.1933533809840265	0.11166189740529653	0.13521534302102253
0.14698040116948582	-0.3640139963521956	-0.36969156406904763	0.05327836538501261	-0.3340341239322551	-0.5248521734404693	0.35421652857040603	0.6881068470348131	0.09216343013302451	-0.0034984248220155893
0.060704368397876844	0.07398367531442986	0.0016876236076551645	0.3878352089841717	-0.28043906269717633	0.06885808411892055	0.25875101279979146	0.3069584606554396	0.03358057043729774	-0.5375417217752702
-0.13804051854251112	0.4841863353259279	0.01429945113430605	0.5055608336247052	0.09404870387344613	-0.3076745921197845	0.022872305654951144	0.12889766279301063	-0.2923524503049494	-0.004945588495230904
0.0306382792744147	-0.15238555164663115	-0.001512748585785303	0.19475849745193266	0.015085293918303207	-0.00673927849353967	-0.29355328703687805	0.2668068888850472	-0.442285483191714	-0.11829369043371193
0.22598720647179218	0.07454436088863874	0.1998616152180251	0.28858467169858343	-0.2526476306348595	-0.13343077877613155	0.5758126204688905	0.04459890074917868	-0.21382996582716662	-0.2941441973828716
0.17103495655689657	-0.3434838788338395	0.587819341302369	-0.29332757556314537	-0.39561231232261146	-0.21398616776041143	-0.08415843518054666	0.44367967475295766	-0.08445092377047728	-0.43492252082601957
-0.1326816468227997	-0.003787712043190537	-0.1446155695210822	-0.08859618101235295	-0.4226074434331659	-0.28334150400613656	0.04126034399757583	0.04228401632801528	0.4316100839531439	-0.4871809722696271
-0.0023041550643603664	0.3456465286363721	-0.10067490258221948	-0.2050552130228379	-0.06124972617950365	-0.05220781439703204	-0.3947482913551167	0.20034732613517664	0.08729460500593374	0.07597898466902539
-0.4512226859147535	-0.20781962763606548	-0.04137600542882052	0.1696873851016831	0.29574812762775826	-0.09175249873202981	0.20635755268314035	-0.5116879550608974	-0.1400290561842541	0.3482781107245114
