YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W	YOR028C
-0.5617310432717204	0.0	0.0	0.0	0.0	-0.12541279522702098	0.0	-0.5666904815007001	0.0	0.0
0.0	0.0	0.0	0.42684365423433923	0.0	-0.5616311731282622	0.0	0.0	0.0	0.0
0.0	0.5596726359827531	0.0	0.0	-0.6799794372636825	0.0	-0.4920710271690041	-0.7051459741778672	0.0	0.0
-0.8565213275142014	0.7697828537812543	0.0	0.04995702752881191	-0.37270032055675983	-0.029074050951749086	0.0	-0.6751609649509192	-0.1122059659101069	0.0
0.0	0.13123451755662385	0.0	0.0	-0.6038628122769296	0.0	-0.0633497207891196	-0.2983514138031751	0.0	0.0
0.0	0.0	0.6067160890378065	0.0	0.0	0.0	-0.19649027241393924	0.0	-0.9291390443686396	0.0
-0.10425351141020656	0.0	0.3661960224561401	0.0	0.0	-0.9595873532816768	0.0	0.0	0.0	0.0
-0.7627355162985623	0.0	0.0	0.0	0.0	0.0	-0.10019455873407423	-0.9505232896190137	0.0	0.0
-0.19272215268574655	0.7707604968482715	0.0	0.16109023579433998	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.5665894582342363	0.0	-0.3513454645872116	-0.6453385571949184	-0.5510940183885396	0.0	-0.4029573807492852	0.0
