YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C
-0.004697871925955449	0.2620346977365555	-0.09100734096502254	0.27984129388047607	0.21312846711071354	-0.27797354226201276	0.1762984630835228	-0.09671171266607509	0.22522112835255445	0.312603550288544
0.03241726741286308	0.17150309019457727	-0.14387544573026642	-0.056455112258102055	-0.2403376834401846	0.08052425037758167	0.08811361967137432	0.0313084400381913	-0.1802171871292897	-0.35489752959416787
-0.3311680167577388	0.12370706583379748	-0.09046217104730889	0.021555981860121212	-0.0019902246085716367	-0.22991326806158974	0.36129118241660846	-0.13535104475873816	0.41530073490613345	-0.01938247523616079
-0.1635519824932575	-0.11048555963654436	0.05771771790797113	-0.026249905539906075	-0.2153847428104973	-0.4936078321253912	0.022723212845625958	0.32984856146551705	0.44798727014557355	-0.17945602059757196
-0.134651437381545	-0.14022344411448978	-0.11002100143437178	-0.2241039193756795	-0.45829502942788225	-0.21374570192807368	-0.020855099459921336	0.30044461041618176	0.36078740441733453	0.8042652774038377
-0.054999919492679544	-0.34448963746305306	-0.22414174250096972	-0.3048046587056297	0.43182763754166115	-0.09740475958019276	0.35135509147420835	0.3310159802865627	-0.5638546167472401	0.29285674802010453
0.18431478768335377	0.10919428684403693	0.05245318274639122	-0.06998924670940483	0.19120812036761323	-0.11072072643835834	0.10810711222008418	0.19803227231133846	-0.2115458808508653	-0.1397598266969807
0.2748418837451451	0.5835904725604782	0.06769884758909048	-0.10185361742243663	-0.059441717661217856	0.22151777305544965	0.006338908663511793	0.2719995033902022	-0.0020714132800914845	-0.3625746370678476
-0.13987530938661843	0.0507765300991434	0.3947275309831336	0.02440769489292609	0.01103038863901495	-0.006829761723182954	0.0070980535677605955	-0.370827497352847	0.027813287824309547	-0.03965463229679188
-0.024807566377293734	-0.28178055943693225	0.08636793673607511	-0.015403822417054939	-0.3185199970113235	0.2155033279721656	0.2614984251049692	-0.010806559788654234	0.05334034105724534	-0.2965348409125266
