YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W
0.0	0.0	0.0	0.0	0.09022436169858948	-0.975688757840544	0.0	-0.38861454278230667	-0.27979882434010506	0.0
-0.061143466375133626	0.0	0.0	0.6718215554220484	-0.05707905353095456	0.0	0.0	0.0	-0.944092396646738	0.0
0.0	0.0	0.15610841459380018	0.07407221344428822	0.0	0.0	0.0	-0.6010850218590349	-0.5967258198652416	0.0
0.20130018274176992	0.041905339577122065	0.3618238047488921	0.0	0.0	0.0	0.0	0.0	0.0	-0.7583947970997542
0.20253041073557115	0.6931134427458778	0.0	0.775481087687786	0.0	0.0	0.0	-0.3605308292899281	-0.6262984499335289	0.0
0.0	0.0	0.0	0.0	0.3092219163193174	0.0	0.0	0.0	0.0	-0.04812284791842103
0.0	0.0	0.0	0.8046039487900094	0.0	0.0	0.0	0.0	0.0	-0.17349778558127582
0.0	0.0	0.0	0.5355945584097759	0.0	0.0	0.0	0.0	0.0	-0.011922458186745644
0.0	0.0	0.27389112122142245	0.0	0.32305698790538984	-0.48317592684179544	0.0	0.0	0.0	0.0
-0.008095301092899077	0.07024322729825827	0.5638414470736824	0.6671892600798861	0.0	-0.6508647110313177	0.0	0.0	-0.10077978018671274	0.0
