YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C
0.2588247984896229	-0.07547469385177008	-0.145283548445245	0.30192138205796715	0.398579604395794	-0.0184539050171043	0.145218502435623	-0.25090496559801057	0.051129328862985206	0.012781083162659914
-0.011076751840347227	-0.23148279630860488	-0.21030526602653574	0.03871271463057062	0.015301844029739668	0.12003882846754776	-0.28282040376377054	0.08758822365755002	0.17262015493440158	-0.5218944193728617
0.09080414800705831	0.023927017938559052	-0.12987127988569244	-0.2191654784744687	-0.14769003102289752	-0.056779862172493055	0.04265914678268514	0.18965704135863326	0.007655596510113934	-4.4139730691303356E-4
-0.031987939314040655	-0.07539507121605578	0.06748541009845294	0.039175811732411144	0.005629776889952088	0.2000142722915683	0.277135374796219	0.010170767958402223	-0.4119932878433222	0.3311602784355737
-0.06336094249248482	-0.02964841329400773	-0.10065647302725099	-0.5670792882166025	0.48702370077323615	0.029693757785927147	0.14248210147214238	-0.07250118159863236	0.05376803533801015	-0.12416652561893435
-0.2672525737625869	-0.07106631742670025	-0.07352135236604486	0.41745202617536675	-0.12780538298431848	0.050255991221221714	-0.43304980600049614	0.1568850390551017	0.26164644595921027	-0.15523129557301954
-0.3392681736078776	0.504252999793612	-0.1114610284739962	0.2396072741847814	0.2580849988446811	-0.0964629424942752	-0.026122779286684692	0.06473569200123529	-0.2781325587131639	0.08952888732756377
0.3035988918552029	0.33162965726085836	0.13617370119082464	-0.30591327304208715	0.005880018552825547	-0.24899101565331314	0.20196132961384233	-0.3749739893741106	-0.06277342672677357	-0.34319185386340423
0.141061619720707	0.2060279500093673	0.27623019215662814	-0.27577970045193545	0.18271231639974878	-0.6127723498699851	-0.38458585547166213	-0.07885064696624682	-0.3627052244789545	-0.020306167118079345
0.08250427121675546	-0.012163434040277678	-0.01791004480937801	-0.21944442998279381	0.15044960932832463	5.375279353309707E-4	-0.29334624735596454	0.45545267787139515	-0.04027016916113502	-0.18714683087977235
