YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W
0.24197557384176793	0.11693565781942285	0.22626693561064296	0.4139898045594163	-0.41211401589897995	0.45771842321667505	0.26523456927615763	-0.12332438606333611	0.07049171125545829	-0.1387917131752712
-0.29608486584027116	0.27622704779115315	0.05283171619751147	0.03586384377538488	0.23620523981754823	0.05672663073846404	0.08023845846571048	-0.24147089377406247	-0.001259378489407219	0.05299175165892507
-0.4749819328603222	0.011340375151926806	-0.3688744482174336	-0.0013671198773388276	0.4587478114989372	-0.131348069237809	-0.16063700223536365	0.10052551625055281	-0.0975234548133407	-0.2279184185517119
-0.1559108943002156	0.10260339615242017	-0.12232228042232632	0.024270219610142658	-0.1386851748353167	-0.39415912379951223	-0.27230354734090295	-0.08098185976321988	0.21222275543907	0.32304607559509696
-0.40525612273159534	-0.24050809240849305	0.12781612973173245	-0.1882837970957537	0.09538308106839591	0.318100705375517	-0.03268086085079526	0.28623797152047403	0.1540747530241476	-0.008307897051900532
-0.07710909884114507	-0.30142582807768953	0.023034041941350045	0.01095398194185498	0.15756488909201016	0.26531921822717797	0.3959733313911094	-0.0021270631367009732	0.02781966186756167	0.1000797821540807
0.30742201288970117	0.3605518417031753	0.37527527807900524	0.3659556255324336	-0.6454221818192872	0.26230881025524316	0.4262851083493297	-0.13156515855519418	0.41668096373844926	0.23604652826503675
-0.09570483168061948	-0.2924306775373063	-0.5733096798547026	0.17913657089570081	-0.4472332474125162	-0.047461936672272165	0.027491162205482828	0.21894387543062888	-0.09099404375298356	-0.2265551928629796
0.053431329829413315	-0.4413128416596292	0.21486723097113591	-0.04545675573967748	0.04321757974271284	0.021336687914139386	-0.2579900049092036	0.10299831904100733	-0.24086736913222556	-0.3421333517834956
-0.053035705736297706	-0.14594582640695494	0.21199741312698803	-0.25882987616209374	-0.10903430489682883	-0.3462746792185774	-0.010792053089540711	0.32233649365550676	0.051696913942537066	-0.2478463853201777
