YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C
0.0	0.0	0.9310864301509348	-0.06597236846573651	0.0	-0.9346231713425368	0.0	0.0	0.0	0.0
0.0	0.0	0.0	-0.13681082357652485	-0.05131581728346646	0.0	0.0	0.0	0.26926675959973695	0.0
-0.4692319168243557	0.0	0.9468123082182495	-0.07405953947454691	-0.8450576080940664	0.0	0.0	0.0	0.0	0.0
-0.5209721555002034	-0.6497146512847394	0.953540303802037	0.0	0.0	0.0	0.0	0.0	0.0	-0.2810143828392029
0.0	0.0	0.0	0.0	-0.0400032470934093	0.0	-0.9921319724526256	0.0	0.0	-0.17258577491156757
-0.968574650818482	-0.8663599181454629	0.5899646287429271	-0.8380314942914993	-0.14770131697878242	0.0	-0.25436091772280633	0.31956664368103804	0.19433819953835668	0.0
0.0	0.0	0.09380587335854151	0.0	0.0	-0.5794406509958208	0.0	0.9025229668483472	0.0	0.0
-0.7164938100613654	0.0	0.0	0.0	0.0	-0.010253386572003365	0.0	0.0	0.8290375525552697	0.0
0.0	0.0	0.0	-0.3229503338225186	0.0	0.0	0.0	0.0	0.3425251502498901	0.0
0.0	-0.8017200327012688	0.8673126844800202	-0.12055736384354532	0.0	0.0	0.0	0.0	0.0	-0.44777134992182255
