YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W
0.0	0.0	0.0	-0.25107121164910495	-0.8072179087903351	0.6820960433647287	0.0	0.0	0.0	0.0
0.023676566183074635	0.0	0.0	0.0	0.0	0.0	-0.7286755875684321	0.44396649888627776	0.0	-0.06672283144872626
0.0	0.0	-0.011249467497691512	-0.8541977717541158	0.0	0.0	0.0	0.0	0.0	0.0
0.7268386230426573	0.5632394889294259	0.0	0.0	-0.794557556277141	0.0	0.0	0.0	0.0	0.3364122894199566
0.0	0.0	-0.012430573115125299	0.0	0.0	0.0	0.0	0.0	0.31912024303490377	0.0
0.6582823461941176	0.0	0.0	0.0	0.0	0.8758925988763822	0.0	0.0	0.0	0.21539893630687157
0.8378874937626266	0.0	0.0	-0.418157976353541	0.0	0.3633211839437736	-0.27409795275889337	0.0	0.0	0.8684087670480833
-0.027496293550849635	0.0	0.0	-0.27461565216071904	0.0	0.0	-0.2798062690999359	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06946614641491333
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8870887565976436	0.8417234356343941	0.3464434079432861
