YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W
-0.2189844041695888	-0.3644813099458245	0.06775010299303443	0.7209179232149444	0.021905603059025686	-0.21842967387731385	-0.1937429618050567	-0.15569040841397327	-0.2088900981075368	0.09572364467149426
-0.4787704665435987	-0.7082313896108877	0.15694536648771404	0.21191382991917582	-0.20850301483842548	0.35103315214725045	-0.19474235951639765	-0.03954817352443929	-0.24644313758337	0.15548510469057378
-0.4384554499746953	-0.14229375944715844	0.4117913461185721	0.297737499883028	0.1088542712956317	-0.14354712988026103	0.15317484142544807	-0.16024568988675134	-0.1581903182710578	-0.1162586356181888
-0.3437441266128317	0.0035131210428368457	-0.1437781662199792	0.06969643705390247	-0.3498825398999159	8.190498005671212E-4	0.2697045734769967	0.06185257668923437	-0.041449265840489434	0.575584600614981
-0.1076760612398515	-0.17057490639111164	-0.05753041924809347	0.11442398371187534	0.14733464387177286	-0.26650250304301704	0.05916613550872905	0.2686989630389769	0.1553936257907452	-0.13978944432388987
-0.15181051661332684	-0.01725169733881194	0.2809087780693318	-0.12625885934701805	-0.07287404949016452	-0.4183682043287315	0.449645546844193	0.03371387835339117	-0.19847250276006384	-0.26480280396081024
-0.40779507404133924	-0.12300671629727196	0.3662032664134282	0.015170665743903038	-0.2481690938211654	-0.31039490146024346	0.06294773025291375	-0.15611877901925783	0.13786675785083155	-0.09520110699842077
0.23164619060897335	0.3346312822687061	-0.3624014044906875	0.20788596021916889	0.10797070934402087	0.35903469004616645	-0.009726218293722983	-0.05547026411284717	0.17756794100130457	-0.16935199506717252
0.053193075926171396	0.03907881659067442	0.03989298204371048	-0.1838346636258336	-0.4333301755475458	0.08650491388869089	-0.23564438696086965	-0.009481326339225533	0.5959725625409531	0.10068104025906877
0.3000637019567504	0.05863829150537941	-0.5161845072267139	0.5244572017771324	-0.21113031186593378	-0.10789543588559783	-0.18034721444136215	-0.06768627961471295	-0.22336724332232843	-0.185048781427259
