YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W
-0.2678551828918475	-0.24376640694565208	0.04818867218421263	-0.0015506031637255802	0.050112834594478274	-0.08467101419237115	0.20099847426328202	0.14229285993106597	0.13696445990114073	-0.3691738046082646
0.09747458351215978	0.5199713765962546	0.5156916375870831	0.13819350348354192	-0.33083990008623176	0.1360968458790752	0.1945094250699016	-0.2779464167728263	0.0024671180557997554	0.5315001366262778
0.11205159614837629	-0.06772222267166841	-0.03627146133141976	-0.14491964188163198	0.034088616547616045	-0.1311819180922411	0.00955912699331019	-0.1307398596223786	-0.0011572591973993463	-0.15993797901955747
-0.09558466582884298	-0.16159091904394582	0.39539608393005293	0.3210492023653925	0.08652431587774756	0.02136452366930082	-0.08535849077553541	0.029944761180512293	0.01566806213736382	-0.1534730079831756
-0.07942713460089185	-0.07837902918055305	-0.5459288499616922	0.06734580479038721	-0.04829996994062001	0.0030768573836154854	0.013026837413770755	0.22410072834590583	0.08025052694218995	-0.13795603502469314
-0.06360527096765342	-0.32638636945429744	0.10519613388652496	0.016304929664752596	0.5948018197519517	0.10228280171752066	-0.3561480407355259	-0.07392291120325484	-0.08646728407401948	0.18352721544800227
0.0898663019654794	-0.019884051586735504	0.23410763616232005	0.0648341045864886	-0.06509674079354363	-0.3855077210052397	-0.08439358118271353	0.3146525561421611	0.0053824705456376265	-0.1648643072960654
0.18616841790736907	-0.22973856318966362	0.23590362449872077	-0.0851092306530982	-0.06753933243025466	-0.018836647022670842	-0.1524246861742831	0.22308787335789623	-0.0831727740854	0.04730326689125819
-0.16570487918560534	0.19972541716485287	0.23300709696575822	-0.12465720067800867	-0.13465224522651537	-0.5697736708713588	-0.23847297039311474	-0.2439114500369828	-0.13624987156553822	-0.006725621561059693
0.07921742502303755	-0.2936172527083463	0.09974891998751399	0.25362505450573053	-0.398127202805292	-0.4922898135334671	-0.09805696328646885	0.15095645509414254	0.33893652346612485	-0.16627731219728564
