YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W
0.0	0.0	0.0	0.0	-0.5090751792304218	0.0	0.0	0.0	0.0	0.0
-0.251575541915372	-0.06536438642842181	0.7242194731321191	-0.7528409631922841	0.0	-0.8668426848016679	0.0	0.0	0.0	0.0
0.0	0.3771637885288387	0.0	0.0	-0.584697077749297	0.0	0.0	-0.13014868600293994	0.0	0.0
-0.657677823677659	0.45058564654710287	0.0	0.0	-0.40348323690705	0.0	0.0	0.0	0.0	-0.16451217171179877
-0.3886714377440512	0.0	0.0	0.0	0.0	-0.9900996908545494	0.0	0.0	0.0	0.1998622402790673
0.0	0.19429619632820183	0.16788607119321877	0.0	0.0	0.0	-0.21907427863846157	0.0	0.0	0.0
0.0	-0.06754117250283666	0.44181598821394197	0.0	0.0	-0.8182398846838623	0.0	0.0	0.7075065735187894	0.4500455206036307
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	-0.14049049909226596	0.0	-0.050292449770495296	0.0	-0.7107996693812311	0.0	0.0
0.0	0.8137777198494464	0.0	0.0	-0.34694213164038956	-0.5859842766076326	0.0	0.0	0.41095703327288385	-0.18776376016813145
