YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C
-0.11245252311059394	-0.3148051911481421	-0.0154649115927221	-0.12187767176532399	0.0012328551194547867	0.055597674971046306	0.33484997513017245	0.1442072060485662	0.36105560864133446	-0.06077346855131525
-0.30518904083240644	-0.28160243891084447	-0.1309024180406549	0.13420839071001148	-0.48574734430086647	-0.06461240175272315	-0.08567139928267636	-0.018110558983746233	0.44515537848035563	0.33244341725356313
0.07095098191624055	-0.09012182962914805	0.4064554184925262	-0.40473659688377933	-0.08633525210435836	-0.4255690451079042	-0.21155490698077112	0.48638658274136726	-0.304629686812183	-0.3108314836329718
-0.466680643572603	-0.0887664127352861	0.03702412798194636	0.30664004359973446	0.17858195259808574	-0.23914069848880196	0.13135206574283118	0.3957485146722413	0.11416763648617619	-0.3030894670711812
-0.1453034820945709	0.21829805587771414	0.009967472328784189	0.3990376216996525	0.07469416061573085	0.09691418918009706	-0.23792425163703507	0.26087569867682564	0.1989523047105809	0.13856916518070675
-0.002423377275962526	-0.43620898619022275	0.11103667198176496	-0.16273491016583488	-0.43780607461511084	0.14850983363920445	-0.6007272328268207	0.16895515596773603	0.047872215672513097	0.0971023048659561
-0.0890229443437427	-0.2092797357690917	0.45513304028524126	-0.16821561302451637	-0.03776119649105434	-0.2783274952414402	-0.16528142737988033	-0.3926224414029969	-0.1915949657053132	-0.11007923716918099
0.11411341525535709	-0.0035832192302443543	-0.0317847422754618	-0.31575384422878305	-0.06719977973445364	0.04342604513432994	-0.42954004720967015	0.14813240751272347	-0.24770481671546019	0.030506199940797146
-0.4942295307663899	0.3150081440150023	-0.006565042805809889	-0.055760404170371126	-0.1615666322097131	0.018486346043874103	-0.23969702741121413	-0.11102999223077915	-0.14059343460314982	0.09229471110156072
0.06634207853138842	-0.550719198655398	-0.16042384106057866	0.08809221959595467	-0.11622341507439546	0.11935556840233222	-0.2177282576302263	-0.12477247736050114	-0.1999094179796948	0.04651336171381021
