YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C
-0.07960631059777952	-0.0012104987905136363	0.09307056863470325	0.010178702547883946	7.950848208888857E-4	-0.05902520511409017	0.27950077825142805	-0.25977865145006374	0.3315427707884315	0.046700477277471966
-0.023590018922592628	0.13476557078660004	-0.04199730917525098	-0.12744373726135053	-0.048293543764248124	0.2345657419917633	0.26005446658640446	-0.3668446221321487	0.04909917929673574	-0.17865114444142383
0.2421591840610734	0.01094951684551091	-0.19515449305565208	-0.19049562217403235	-0.027890353800626457	-0.05351294416501431	-0.38439555700412803	-0.14444831099008562	0.10810533519235219	0.1678321278667606
0.09900421785554042	-0.36459307337981395	-0.06241594485491999	-0.1536714653338137	-0.1420634394353386	-0.2572441366807936	-0.07125393124963221	0.07020350183781367	-0.5769785506052696	-0.3802785016633972
-0.5353726164979634	0.4680669959849237	-0.09782427373192049	-0.05261385727797164	-0.014441285580277694	-0.05927508284611483	0.42854992765532474	0.07901920619661429	-0.10181996030980217	0.14054689646588162
-0.2792740934434952	0.011033750571569828	0.17863422585718727	-0.03199149262192744	-0.20358237777912436	0.0068383198713047886	-0.6266862798730778	-0.0993865865193867	-0.12423490047921168	0.34119598106884497
0.029152597549527186	0.1063264649086039	0.5245771821812653	0.04346520165001632	-0.6321350026033119	0.23647021841169877	-0.3595746426133586	-0.15609452936328078	0.2120620031331398	0.02009347522806008
0.10007151990093605	0.40950863143912974	0.3766429436000994	0.10770524901243932	-0.10508446718389107	0.16533762442132857	0.25236208922039016	-0.10291627678160815	0.010717997105303138	-0.5676398834292513
0.3496896633922481	-0.05172601883913866	-0.3100572344522805	-0.29025116945657914	0.2764681688927117	-0.17895209461332845	-0.40915133275890586	0.05038377505033631	-0.05397449357558266	-0.34402174054344514
-0.6472462884122954	-0.13782182361186454	-0.14413314243188302	0.392525163359469	-0.1615119721905655	0.19769134200389138	-0.19875252969050725	-0.12453097967041124	0.20106126312674502	-0.08440367063882666
