YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W
0.00108434757778587	0.07445762135703429	-0.23694932732682372	0.5676852002591547	0.13530841825814374	-0.30027542247956085	0.16812464123475132	0.11045188522453775	0.17869507994573505	0.20749468882514444
0.5171745621820073	-0.2060558187639516	-0.4202618876504631	-0.19567563780767583	0.07340506826134796	0.05005463978048129	-0.09199142439839976	-0.3352452015412697	0.04658354179788379	0.20455765250142272
-0.09047005882910707	-0.31978371833011715	0.566580426669004	-0.4982070008997245	-0.03825190396441136	-0.28025968415223207	-0.13331028074058218	-0.1621433566936401	0.035387850479476256	-0.4621160264954669
0.3761519578062129	-0.2493357153622054	-0.07710999611790767	0.42973017044234546	0.04593470399370398	0.01908459014137535	0.004700834681359763	-0.005016729737797141	0.397731411699053	-0.11076886824476664
0.12421265842712317	0.2354533909426422	-0.30666128234669726	-0.2206509173008299	0.05331164283033452	-0.4557736250339879	0.1334606617544152	0.2524267082947758	-0.5525653543315132	0.1473292548095133
-0.2263744277303986	-0.004789393042133501	0.014862258725345934	-0.20633709191813654	-0.002183000720794942	0.23268760172694325	-0.1713690487195236	-0.33219929721032626	-0.10416924246244322	-0.03708625602670273
-0.2604850225462756	-0.13929970663923585	-0.5011665329262399	-0.09561887363980912	0.41083833745972925	-0.26564874846174263	0.17560390517258925	0.04694523263894549	-0.2130461388661807	0.022783958599048346
-0.18360657863844956	-0.11544070619809625	-0.1741437475746952	0.10084379541423802	0.13782842795408043	-0.29827138647111007	0.29670355307338564	0.20806413316394712	0.04153407460860737	0.33935144472227363
0.2789730421963236	0.02961401246835659	0.02206986110652942	-0.0659270948111598	-0.5055749723421892	0.06505384067105646	-0.2637190251886321	-0.23715460535332827	0.04983562819534757	-0.5497764768002429
-0.4543987591644889	-0.4174858651926411	0.5328328573970902	0.5265503357657618	-0.09528618455405645	0.18312623760259403	-0.14013311744332427	0.16954755212164127	0.5944981681758038	-0.35737616529835053
