YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C
0.17069851857898288	0.0	0.0	0.25015248690631686	-0.21012267866171896	0.0	0.0	-0.3490355610847473	0.0	0.0
0.0	0.2547135219363975	0.0	0.5803483967379898	0.0	0.0	0.0	-0.6237705678213388	0.0	0.0
0.13762023806860202	0.0	-0.5722573981620371	0.5817440502056151	-0.21607287833467126	0.0	0.24438613558160727	0.0	0.0	-0.09199834568426013
0.0	0.0	-0.8979971201624721	0.0	-0.20461410586722195	0.0	0.002507335720310252	0.0	0.0	0.0
0.0	0.0	-0.5050875518936664	0.0	-0.48687964817509055	0.6072914670059915	0.0	0.0	-0.01395329596962902	0.0
0.0	0.0	0.0	0.0	0.0	0.950249764586472	0.0	0.0	0.33712315795455006	0.0
0.0	0.6343771569816875	-0.647856991039589	0.0	-0.7091167299076915	0.0	0.40868975103805427	-0.07381658884696662	0.0	0.0
0.0	0.0	-0.14988356665708125	0.255245707062003	-0.24165248381905258	0.0	0.0	0.0	0.0	-0.4226356162689626
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.24744287366047502
0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9259731171187013	-0.43709646418247494	0.0
