YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C
0.0	0.0	-0.008039201937880897	0.0	0.0	-0.6415063329041004	-0.9476372657809407	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.5233712907246805	0.0	-0.014211560599505901	-0.5327947118785232	0.0	0.0
0.0	-0.8499193559400737	0.0	0.0	0.0	-0.7913543898612261	0.0	0.0	0.0	0.0
-0.9471873641014099	0.0	0.8156304933575126	0.0	0.0	0.0	0.0	0.0	0.20876841752272746	-0.07802224345505238
0.0	0.0	0.0	0.0	0.8926418333611942	0.0	-0.25041908165439963	0.0	0.3822954999510636	0.0
-0.9727833948563784	0.0	0.0	0.0	0.0	-0.18711843178607523	-0.6058268272317946	0.0	-0.45703157044532994	-0.6342880725860596
-0.8093700392637402	-0.24301439570263028	0.6689629474633517	0.0	0.0	0.0	-0.473915814422071	0.0	0.0	0.0
0.0	0.0	0.5586132124510738	-0.09817074844613671	0.3671588542237437	-0.680095260264352	0.0	0.0	0.0	0.0
0.0	0.0	0.0	-0.3966295539867133	0.0	-0.9186995115596801	0.0	0.0	0.0	0.0
-0.4911832644138485	0.0	0.0	0.0	0.0	-0.11485656350851059	0.0	0.0	0.2981651287287911	0.0
