YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W
0.09620766908467412	-0.32281577424146235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8976332752196248	0.0	0.0
0.0	-0.8336716864723712	0.0	0.0	-0.9141157653648406	0.13937583342434134	0.0038065562471200406	0.0	-0.315986700123176	0.0
0.35298658053927723	0.0	0.0	-0.917694159084931	0.0	0.0	0.0	0.20630145558846552	0.0	0.0
0.0	-0.9979046732187271	0.0	0.0	-0.3999064741656184	0.3977913002973166	0.6874921926278074	0.0	0.0	0.0
-0.054499881262177224	-0.3250691725406796	0.021493684521336397	0.0	0.0	0.0	0.0	0.8138702343845869	-0.4070234065875411	0.0
0.0	0.0	0.0	-0.7921792664565146	0.0	0.0	0.0	0.0	0.0	-0.44853772944770753
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3197925896383822
-0.005588134438017006	0.0	0.0	-0.5050894841551781	0.0	0.8211355571193364	0.0	0.13409647016545195	-0.6688708579167724	-0.33891374222002923
0.0	0.0	0.0	0.0	0.0	0.2672216557921585	0.0	0.7303233970584477	0.0	0.0
