YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W
0.16019148268320643	0.2452649144551482	0.019978070565355523	0.29540813517644	-0.230135594156792	-0.21439295944209827	0.09189682040845551	-0.08633580661374557	-0.30570721889134184	0.10817101262998548
-0.06845099151910064	0.4559080277534564	-0.2731673094831138	0.3290603685709639	-0.395442153476918	-0.044937772528275695	0.3537270904411343	0.37190979732256996	-0.30455273625818663	-0.13080553455299312
-0.029256156393793743	0.13962934993728515	0.2833248135255033	-0.0682926284186758	-0.13588854321783672	0.8812075355882587	0.11393355145434887	-0.2736425549110153	0.06944105683962512	-0.07158067915704155
-0.35680109716621017	0.3417849109348701	-0.3293680639357815	-0.48901248140658826	0.607328755643213	-0.011510457026812965	-0.36862344129349955	-0.22069349058450102	-0.09194636650758747	0.26334952452019467
0.04524533542475035	0.04943422713597824	0.43038619217707563	0.1429152911827764	0.027316116390132553	-0.3103485097433512	0.3284039551841301	0.053012933229210635	0.07409460514373907	-0.08373383279474242
0.3185124407983835	0.1184757873206743	-0.1624308078891759	-0.0593634972018693	-0.06923875760755971	-0.3465008145196585	0.1312661462200603	0.29146734321656775	-0.23870915417476554	0.18074956573534884
-0.23936318965001774	0.10934803731154108	-0.508411278477541	0.6281393010307414	0.11243444810710529	0.07089355000569404	0.005722831979481374	0.057183204686582494	-0.3287088384108779	-0.15757560260662445
-0.23053576459382769	-0.07667163202306006	0.41389441599028076	0.12776755968018216	-7.479090874559517E-4	0.282485011763071	-0.22447535476085723	-0.18106338204745956	-0.32305016069594916	0.058766266173920674
0.13615417433947347	-0.06415105053973219	0.5411642454836795	-0.28117420203698934	0.5054553371221913	-0.14617661001231036	0.2139604176833796	0.029213586669942945	0.11049469208491666	0.2408133749156098
0.21795034706579167	-0.302851900077561	0.08848477721819661	-0.05952640139247915	-0.33072826457922827	0.028608324228707106	0.21387211699628955	-0.12595155820558546	-0.21075787866688528	0.14909853273152243
