YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W
-0.02518778768032747	-0.0642900964297317	0.001115257028339355	-0.32332960000743144	-0.43006380576930414	-0.07940191330501624	0.06679906959512798	-0.3027929904661347	-0.05497237252173754	0.28123869093005
-0.4369130613071197	-0.21159530862294226	-0.029964320250665654	-0.011035111618366273	-0.21713444753971575	8.527535805783593E-4	-0.4843187221242099	-0.14483172969608696	0.20840859053513971	-0.40223372701938426
0.3373745861728714	0.17976757790917286	-0.14514536685630902	0.0912113954402976	-0.3237310193771686	0.01446277196485468	-0.15063306918407635	-0.1271019522647062	-0.01490383067149556	0.10310862430814503
-0.23499905777284147	-0.42809178078646803	0.22577038189083398	0.43244900247801854	-0.18330623967237886	-0.06829048595250158	-0.14857092531036778	-9.81620473002423E-4	0.2696316659165116	-0.29005357438799034
0.3500312234868105	-0.14985498084485668	-0.37764902488958535	-0.3219361651216702	-0.15613251254803406	0.17636824249109134	-0.3802746451895931	-0.08397238995228234	-0.17352526725270817	0.5686463503626776
-0.1328877433960146	0.06720409645884265	0.5586862696535986	0.028649592312931408	0.00874207526002235	-0.06159235092506733	-0.16260950001851687	0.5318363759559293	0.12828496020490754	-0.11223839776057487
-0.22618803969568424	-0.15700577098404933	-0.4443329349456003	-0.41655529004958514	0.15965702261752726	0.07300431682334191	0.03263415022894501	0.18546229268996228	0.189288108157748	0.23532072087902128
-0.07802034719407172	0.21460036573356794	0.22873413495378492	0.045354156862547755	0.5877446339132494	0.5676216107959964	-0.09896518031493819	0.04510889216280004	0.15866362217464883	-0.3126773781176389
0.24143819906741343	0.4685467000858998	0.1013145643212889	-0.13172024536663976	-0.03290427812444423	-0.2913415535115898	-0.04730759688911282	0.1017430454072806	0.02941286197067276	0.5159052436801996
0.16593856684496716	0.18048425383552552	0.08090980132174135	0.14139082438864917	-0.10959980074697658	-0.5071207480072488	-0.18881513822785445	-0.24290136920661023	-0.007075222745996488	-0.13818163885557996
