YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C
-0.03996701841910037	0.26137887628920276	-0.4067797482546518	-0.6712115901414581	-0.38800493691626464	-0.20361127703056273	-0.4178497708994554	0.10557511983841196	-0.16635571379825115	0.2658021759651837
-0.052442473741835346	0.0025374237657837663	0.33302394481809666	-0.01129945757516352	-0.02980704985296154	0.10358234936088556	-0.13983246524277565	0.2600731924167823	-0.20862914523782833	0.30403134696654643
-0.009497368481296545	-0.602517112520092	0.02015629989834635	-0.09733813427985986	-0.16214605273828217	-0.09531085049954416	-0.0697978116260402	-0.20889691640019067	-0.1796157269488238	-0.09023837539069975
0.5786203297379676	0.21158763357093344	-0.2789182827532089	-0.11706866102857293	0.05370851164042266	-0.18792697163858652	-0.1369893997964149	2.6891955193074086E-4	0.10857421991836916	-0.24941930919354033
-0.08139897907254925	-0.37356094857801125	-0.1658776950164347	-0.05311536600228926	-0.2153173795459346	-0.2956344492232932	-0.2789191174425014	-0.14561002583475377	0.3476385801990181	0.11038613603701525
-0.04828076140395318	-0.05938856491276345	0.06314006350449075	0.19321492571498528	-0.13670650835474366	0.4464290002659175	-0.08830321851460021	0.19736806470874696	0.07488004305444707	-0.24422376653820024
-0.26519295683646177	0.28896726575815174	0.08255332061247282	-0.031238024447175175	0.08405461602842698	0.29850007328235334	0.2887076337673372	-0.15276801274513055	-0.35044062633883033	0.020844140482232733
0.1307185452977692	0.1406548098855271	-0.2827299212253366	0.3888949457286875	-0.3926465781271032	-0.09351002188650033	0.1407402972402112	0.08252597991270909	0.12653841782675712	0.09977128987046738
0.2658508511511115	-0.17819433446126304	-0.1920812032144765	0.08376184498558276	0.019546253234103125	0.17255483865245538	-0.43142172984683375	0.02550770598350239	-0.5651402605540776	0.0020313301085678466
-0.048954458457894076	-0.26945688660609973	0.2255237629813837	0.022346396039028923	-0.4314131393369843	0.08293658989715585	-0.06150824239872789	-0.2653404787349866	-0.029484175541438847	-0.3144096278894129
