YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W
0.7381073736656172	-0.11515016945139629	-0.15693036664595295	-0.18977904211514102	-0.6117244575561934	-0.2187520545558718	0.09098413073058505	0.39903917170063763	0.0736586486176334	-0.10665972375980601
5.859644719758966E-4	0.004261184554291941	0.15383069674178582	0.2796772146829067	0.14084542127678126	0.0666420982858301	-0.2554261800436178	-0.10989514728191503	-0.38465944699990817	-0.3601847210469091
-0.675265377867081	-0.07077637675372117	0.3143146735061175	-0.41858980843903454	0.07915239547465915	0.18707135438192624	-0.312917293208439	-0.2815399755699542	0.23971784356608894	0.12773879986229614
-0.2048672415447696	-0.1386242333694549	0.1964240701778368	0.3114306187905654	-0.268351671998355	0.10479974183907644	0.2559735806539332	-0.4889122728489294	-0.08113303086598725	0.10026732085378771
0.09885924607665889	-0.25061513145977327	-0.10206652016338211	-0.18954369583783054	0.10772205941122265	-0.47684332115769407	0.04081034397624785	-0.046002741723779515	-0.3229230890048481	-0.2654841987045218
-0.3393953998588791	0.2223538348078071	-0.06298075841069113	-0.11336555310197488	0.09425238167730203	0.07198713915888603	-0.22030560467674168	-0.34351487950667836	-0.04059868536205215	0.3022977874298486
0.37871438785123457	0.13269451320861195	0.0488978288002782	0.4265725159435455	-0.2009170918122981	-0.11636770198409806	-0.09418142356824485	0.21710351253407123	-0.01969544999980291	0.05434258206377037
-0.25083664247251175	-0.17298005090501542	-0.3838367908854193	-0.2178976515276585	-0.3594929383592449	-0.08045128299232303	-0.1535102576744483	-0.27826967284462534	-0.01249539845752468	-0.23664712542115932
-0.3955851194656251	0.2992646982497583	0.7271667405254945	-0.016344795460345514	-0.47576468661286353	-0.1806820675966541	0.03392918301437045	0.3509890754649893	0.06276370076827974	0.012315707593871857
-0.005928846041080457	-0.0900120937173338	0.4921836084054713	0.1531778608511172	-0.202895605377067	0.04487757986085466	-0.08350301577342055	0.17304935404560853	0.06871783393381305	0.2616943964904292
