YML027W	YOR028C	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C	YLR182W
0.0	0.7422424669616432	0.0	-0.7078562460374087	0.43579983557729735	0.0	0.0	-0.14529108861461282	0.0	0.0
-0.42201346112415195	0.0	0.0	-0.4005163663532585	0.0	-0.6348639058414847	0.0	-0.6058668496552855	-0.0538195068282904	-0.856134639121592
-0.9880043580196798	0.0	0.0	-0.2320730034261942	0.7270743268091858	0.0	0.0	0.0	0.0	-0.16148291085846722
-0.45325747202150524	0.057159330766326275	0.0	-0.4436181876808405	0.0	0.0	0.0	0.0	0.05074879231062812	0.0
0.0	0.0	-0.8395374855026603	0.0	0.0	-0.6299895364791155	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5597704094834626	0.0	0.0
-0.44402085966430604	0.0	-0.7593346741050482	0.0	-0.002488937832724924	0.0	-0.3780006666202098	-0.9923428872134537	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	-0.9230698561295867	0.0	0.0	-0.591431183507666
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3825980514021693	-0.389571878593415
-0.6852676288690418	0.6394443009753288	-0.9477770351804793	0.0	0.0	0.0	0.0	-0.21819639718160033	0.0	-0.4797338293865323
