YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W
0.0	0.0	0.0	-0.36696202876902184	-0.10188000765629113	0.0	-0.7404943534638733	0.0	0.0	0.0
0.0	0.6415306172742896	0.0	0.004295602106312302	0.0	0.0	-0.7581993089988828	0.0	0.0	0.0
0.39200789233784084	0.0	0.0	0.0	-0.7141796285286546	-0.6313450722955167	-0.7644883971661329	0.0	0.0	0.0
0.0	0.0	-0.015112023102119565	0.021145916907871154	0.0	0.0	-0.12478116783313453	0.0	-0.014525580452755094	0.0
0.28757354416067604	0.0	-0.7829463281668723	0.0	0.0	0.0	0.0	0.0	0.0	-0.3125347336754203
0.0	0.0	-0.46671977499499917	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.5180846393488441	0.0	0.0	0.0	0.0	0.0	-0.9780149019788951
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7328857972752303
0.6717757688287914	0.5499795434474402	-0.629559401422739	-0.28519643760210833	0.0	-0.8805606905370951	-0.4602712702471763	0.029959199164240287	-0.8307293374091387	-0.10372197208926082
0.0	0.24150218804733975	0.0	-0.28806366222835145	0.0	0.0	0.0	0.0	0.0	0.0
