YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C
-0.07473460775974552	0.060598911307901994	0.2450812441377	-0.24362494334002582	-0.23911565073973642	0.08369360291532504	-0.16699834069082473	0.12380975508486508	0.06018820046702319	-0.14942817803561995
0.019657806259866097	0.41237260355080085	-0.0349078501047674	-0.13924797122889285	-0.01132172878464746	0.28872541583309885	-0.04911989143119956	-0.07839064725507588	-0.1454270456656925	0.5345205089837375
-0.28602004287416116	-0.39279748209840104	0.26638523405046716	-0.2573448176038258	-0.26127204747636884	-0.03362138076984398	-0.2905362395764081	-0.25601474498219295	0.22804647435208764	-0.19297217327066207
-0.09636266156766071	0.1755347214085792	0.4571550026088878	-0.4170399407442247	-0.11758144554601783	0.37048621984655666	-0.4374735798970988	-0.012622413028307227	-0.1866808104873647	0.25815042052414217
-0.40791449774396066	0.1834912175296254	0.018856331022940567	-0.14193753166310977	-0.1495732488214228	-0.27729989231776836	-0.29861228649055876	-0.7922221541185649	0.019852399295052434	-0.3216067309298851
-0.48923713794403656	-0.06920443210364205	0.5397916616997727	-0.07133895819723111	0.025258433393360584	-0.07129033330764427	0.08423466032708282	-0.056613619233017096	-0.054812479961728416	0.23053845789389663
0.116105558608906	-0.24657043797817002	0.23917756025942005	0.3510380743527593	0.19784615700595137	0.8846073371033756	-0.0412779039932607	-0.24863907692147866	0.5215786479790383	-0.12810882587740713
0.1802609030593468	0.21550816229639072	-0.1338571457424081	0.5387750062369877	0.13218979390763955	-0.0841912628702293	-0.3297125608105574	0.5161780523611532	0.19305381882152714	0.2161391706256678
-0.22369613922564952	-0.14636123339575274	-0.21064136960827953	-0.2189754469425154	0.08204100719282734	-0.0774194332005811	-0.8389222585897276	0.2761546189104588	-0.0835281081945636	0.3595430251682268
-0.1547491051239088	-0.11486453301274847	-0.1779151561677856	-0.11056024029086868	0.1854784291599706	0.029396926432240716	0.039676660511253285	0.0239560101482245	-0.3103801823116821	-0.10178111454401334
