YKL112W	YML027W	YOR028C	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C
0.5668651124574023	0.17247647628364923	0.008209222723672976	0.24839856153413017	-0.22677451293092588	-0.033434301717179475	-0.10746223254913466	-0.04186872174909501	0.1514457442462039	-0.0939539616291582
0.11616643949576817	0.754347987165867	0.4408826017385208	0.26626614581662844	0.16611603800881636	0.5751425099732509	-0.2474801311653152	0.03707487417441995	0.041371827309050285	-0.08218358014887078
-0.33088805537865057	-0.2554698616540094	0.030290381580640388	0.2472174084111513	-0.5618896842295905	0.05449069962090026	-0.08636406658945824	-0.2084641359611872	-0.0679258847645697	0.05585076653641244
-0.3345042237191753	-0.08869506200013631	-0.4631620791041834	-0.23113151565212467	-0.10089430529670877	-0.10662642573949471	0.07954377339107613	-0.08368094502179078	0.12307168808279868	0.29350944855546485
0.020683156845721265	-0.4008797258966536	0.3199224791467886	0.09013787366851365	0.5040507436837585	-0.48140327888309814	-0.2276467168595184	0.37347029595014947	0.1668709160223638	-0.013812280820253202
0.34184979631252205	0.17015255842634455	0.10906898429973454	-0.0195436015067016	-0.0031362743903392666	0.4155621917886096	-0.31344259331166274	0.32240037942718935	-0.10095619323995127	0.2765798448555682
-0.15777822433714403	0.21603915796058393	-0.6088253546084481	0.34008760711235625	0.2758211804243136	-0.17429256319928702	-0.3214435165139535	0.17051915745239699	-0.6313883644167302	-0.025097374964806154
0.28249762573157344	-0.3437057161398141	-0.02154967750449249	0.08136608674179417	0.2640287615838422	-0.2868363295432741	0.032468579920048306	0.43884445408536077	0.2410544682691069	-0.3860971359711357
-0.13174187047411917	0.057251629451437046	-0.1831581203067775	-0.23595656830464545	0.02636475772987216	-0.30761623636228136	-0.048067724796061674	-0.298575503454621	-0.26481074018412193	0.042118276585860724
0.15777036805464958	-0.07192251929542914	0.2209835864841166	-0.06115679248280243	-0.3090507967664539	-0.1801855563762546	-0.11303458613453349	-0.34530446516655017	-0.5168249727318156	-0.03689761787730888
