YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C
-0.12712201510825544	0.37373158720180355	-0.047665144879040354	0.13944864458489534	-0.02135835709055711	-0.13845221768815857	-0.0735817150581435	-0.09385681136705201	0.25397767705186663	-0.07611452211131264
-0.22063915962896027	-0.20939371815567587	-0.20029602931972648	-0.03952958128831151	0.2583993442258761	0.12799291483554356	-0.06301365105780259	-0.06394773828923342	-0.06210379553325745	0.19469630177811645
0.04988218288356231	-0.3451070699161554	-0.19043046556810717	-0.11797867513998483	0.5220343766088955	0.11503937555027956	0.1441132515879248	-0.06264807270692936	-0.19769092801699698	-0.15531574413005203
0.04682806029814992	0.5429845637184464	-0.46828570599116365	0.4376423487840546	0.02631535932171543	-0.4669232701637892	-0.06414497569764901	0.07485293845903389	-0.001301052136552896	-0.3318413355709571
-0.10650973186569185	0.12097993406698884	-0.4129207879458223	0.32967195729975723	-0.5341442546674856	0.24604260164944605	0.3938255963706994	0.12898393908214031	0.0062932390878059396	0.31593095993564
-0.004387670918916189	-0.43046635548304196	0.05547599078586454	-0.25090262864488333	0.22969860368128503	0.3951763328064614	-0.21812536889948766	0.004256574154522487	0.02703435019334998	-0.02838036303379342
-0.1127918108918706	-0.1529726972371806	-0.11887277706668466	-0.20005854942081952	0.03837838115675271	-0.009217901946660466	0.011381193253433071	0.1825601125042964	-0.16432725549213167	-0.29661552263166296
0.05111511844119083	0.07555447452526419	-0.11041475395866612	0.0627697410375854	0.19460172653596203	-0.1733534490187217	0.01752377386778147	-0.36830476245714905	-0.3463463355168788	0.1369236986520559
-0.5369697939144439	0.035820995259167064	0.2993463123890806	5.47191371764342E-4	0.30731445503305016	0.06907162854598839	-0.2666104168141142	0.3986991802250895	0.04697889228967837	0.22317691567920359
-0.11790510155873116	0.44177399173815507	0.4577255116255297	0.14976588941923108	-0.0643283845106594	-0.016895565661860165	-0.2124754442482037	0.02268106842530129	0.21936928752145193	0.09098395938398607
