YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W
0.16854145256850583	0.44017057548447147	0.4595381284695917	0.37816226133479186	0.4230495372860986	-0.11535987753507618	-0.30301376745172925	0.03139075112483572	-0.11916396393336265	-0.062523864198322
0.08781324732140383	0.16098665517770006	-0.30523535177094124	-0.21493788029918304	0.23791143262718403	-0.1806862838134581	0.09633636310105331	0.4040066286774859	0.3143531635288176	0.33319416262254575
0.15776811191934115	0.2873366235874383	0.31935175065808696	-0.22338407939115276	-0.09902356326792898	-0.2623876073813701	0.022543261257196648	0.020373526109214363	-0.03704176987774817	0.1926489010215505
0.23627462672078972	0.01960532118074493	-0.4059253183965741	-0.4890123473937752	-0.19393872137081103	0.3722978449975187	0.014920947379744252	-0.15503311247711746	0.2956479390888719	0.12479699022902765
-0.2021528899537549	0.4443221558921777	0.1228326623255126	-0.06200509909748464	0.2053088035094333	0.009663952415286618	-0.3160891408365802	0.14270624765706685	-0.15083018413262458	0.08306331265929794
-0.10736770339067296	0.05195456489089914	-0.3544845936892857	0.5764406179133948	0.39260155473409075	-0.1532646029628221	-0.4122734323497828	0.10887493165110129	0.48070697693775805	-0.5458250585575367
-0.1470455984319055	-0.06423216693926787	-0.31210873417139523	-0.012531817072190572	0.07494107485400328	0.014669647696461608	0.17785062435274493	0.07146121107402852	-0.2574522880294063	0.16263436234411177
-0.23255504199435853	-0.25530423421913717	0.006853709390516126	0.18651853637889462	-0.19073809280136705	-0.07646829867743865	-0.19885587213820544	-0.13288633760699164	-0.1672752720590954	0.2266107863661369
0.07022865537700541	-0.061783086418479786	0.02288007411286631	-0.3918049967714356	0.328725120392102	-0.33777891598468124	-0.022821121339674618	-0.47757606101408084	-0.06105670735081592	0.27092435483987676
-0.028234007322846557	-0.23445385203815913	0.27572631372673645	-0.24486573961805944	0.27418194593298867	0.04809677888362847	0.2848378928919588	0.32057759587120505	0.21191869952377862	0.03599242432933332
