YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C
-0.15655711639990216	-0.2167799686557964	-0.05713086786099251	0.27658199954237445	0.11295334487262555	-0.2181181992572815	0.19499498412588598	0.29760470812010603	-0.06694823335108983	0.45337134983912875
-0.6751955579826208	-0.047104347953960374	0.028462985065491594	-0.24438049217857138	0.034226846379204375	0.14379486719624182	-0.4744584324093745	0.15308456175009613	0.20024930160279789	0.10170010096162418
0.40609231136648744	0.3947973685981922	0.21399012942814177	-0.4326023246132631	0.1645881564028982	0.0036634131127802243	0.29044316956914273	0.29947369270957575	-0.06945516259600205	-0.37717650044395495
-0.04253273055563125	0.13175215584633712	-0.22455724297653687	0.039954665955608454	-0.0047860627166407465	0.2535617715376016	0.12705923712436215	-0.06347748708003402	-0.05942195276453995	0.28467533970650644
0.5172304739376733	0.10067025166119185	0.6646797016008742	-0.6713190929123635	-0.0036780444905576215	-0.3979542528430474	-0.18877298694572725	-0.5547962295625131	0.12948109982656603	-0.42662820134925594
0.10118205417317915	0.2418859331081709	0.1046783273664096	-0.056386866785302324	-0.174545001670494	0.08765786292537812	-0.21613751263143166	0.4767259040691013	0.09051265133525584	0.459487022108709
8.701712382613771E-4	0.057696114703655696	-0.19079856267085846	-0.1707144310077658	0.029999585739695713	0.4588546573197478	0.18105307696770007	0.1649104606977261	-0.07514834302378515	-0.09925981195496751
0.10529314717232276	-0.11178496559674155	-0.3057338096953994	-0.4772889958439099	-0.1714530685403242	-0.05486160008695499	-0.2130302645735718	0.26691355406208084	0.1920962306558931	0.0800161921513614
0.18896519255379918	0.22227241937638548	-0.0037424627025763506	0.10861157173808914	-0.0821706477637738	-0.02078916912595818	-0.37684517128328204	0.15021561319144316	-0.10396741726020223	-0.2835991459242088
0.16885324198594118	0.023950717246928464	-0.28312352671695057	-0.4265439942312784	-0.18781262399715598	-0.7028740884189907	-0.1764953565384809	0.11336303156464543	-0.3274008253112504	-0.007761004587168288
