YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W
0.25784563562123436	-0.05662433922243085	-0.022677054498726132	0.030976644174656818	0.12186575306618676	0.25656698071746536	0.1482215847780118	-0.495834446449359	-0.010703324019516236	-0.1101866627040014
-0.11312084688465485	-0.3203301701289391	-0.07703358916397599	0.07595833055154842	-0.5312097029782507	0.02458615860192999	0.5940695626425039	-0.24609803989586201	-0.14158524364467612	-0.07375370029920711
0.18624576474937807	0.08878413594116011	0.05706349204090125	-0.040153736978543714	0.06375759945766102	-0.08328546748260507	0.22202881132120822	0.0031507693325708045	-0.40063399955204027	-0.15389602921751486
-0.05011920709214153	0.6274534323440559	-0.24076172289229975	-0.1069579953006562	-0.47075196396422375	-0.01594991894560994	-0.21941870802931948	0.09311830856152202	0.09154013108354757	0.07165815332340254
0.233879737894159	-0.13357507096238194	0.3516809270797697	0.3039844386602971	-0.10305328393679702	-0.11007370035460957	-0.06627422992979957	0.01944427551365393	-0.09751702651831291	0.11878573000490504
-0.507251332889874	-0.3289999179571952	-0.09584412358432808	-0.1629402215399038	-0.22818893842096286	0.2571158856807584	0.15098467217476685	0.2343648308640721	0.03263836474236196	0.04754385848052614
0.14447468130244284	0.27914453901187297	0.11721626670231265	0.06580585417329705	0.014056925342246557	0.4770758909601794	-0.2816576821098007	-0.3242579851899714	0.43474028061438275	-0.3375939900351347
-0.27094584452491716	-0.25344899297375795	-0.16150447828973338	0.5189163093857229	-0.1497809719842657	-0.4634950105220316	-0.012032089054071306	0.010753540536291618	0.11913732695387141	-0.02226524697768658
-0.08604387208413679	-0.08408087570061253	-0.129930438885116	-0.10741266821836033	-0.1629567670627156	0.0947589241832509	0.23951741948259314	0.0726106598960517	0.32506423294583486	-0.31481639933771793
0.26650454883001645	-0.045862991288363616	-0.045567856023324665	0.09822004931212354	-0.04523671797901206	-0.30854203064959546	0.6403072839130127	0.07994790773440515	0.07146914578016107	0.0711211295393326
