YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W
0.0	0.0	0.0	0.0	0.5547497041475096	0.0	0.0	0.0	0.0	-0.5695158229209483
0.0	0.0	0.0	0.41356140638863104	0.14218571218178355	0.0	-0.6335896123200655	0.7694563204256786	0.32604007160146176	0.0
0.0	0.0	0.0	0.0	0.05157355307117784	0.0	-0.8774264729581773	0.0	0.0	-0.44458383973687887
0.13912075425137044	0.0	0.0	0.12796065638003304	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.7738219460943859	0.04841795641159072	0.3848495778579333	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.808956580938372	-0.3531511595938355	0.0	0.0	0.0
0.0	0.0	0.7911086043814343	0.0	0.0	0.0	0.0	0.0	0.6059884458579534	0.0
0.0	0.4010990798756932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.21339432383288737	-0.27079077158123255	0.5063182462306661	0.23882233740616973	0.0
0.0	0.0	0.0	0.0	0.0	0.16406166996208127	0.0	0.3627729855777664	0.24693359963450964	-0.930662110215053
