YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W
0.38545401376060945	-0.11539115347979025	-0.2546969110219409	0.0539416134595918	0.19339005129012862	0.3497216250249725	0.10192785824169381	0.33339360382041944	0.023125420711810882	0.05490975497349567
0.07595442519534766	-0.1923032371060429	-0.137271827111739	0.21490226112980096	-0.1262056576762343	-0.18943077500334804	0.025898270174541074	0.3619274797710847	0.5677444790489551	0.20571742538974103
-0.044822440127192345	0.5125919029039359	-0.1358694172579738	-0.1603125070122534	-0.5372335579728222	-0.26422445946291	-0.03166082920940101	0.09830607588050168	0.36928309998813397	0.05135930127245549
0.02666958268460443	-0.07002439767606788	-2.709810845068207E-4	-0.4242122782728662	-0.08057348944274895	0.10344661673619436	-0.24009038687010897	-0.07400210685664575	-0.14485665734208603	-0.20483069988788863
-0.3752903697901001	0.1667966690191932	-0.19204590631718715	0.06131300939578432	0.07838430241499326	-0.18873327833320347	0.062360857024241635	-0.08624716417480818	0.18202055184285992	-0.24776666782734227
-0.16847524047469364	-0.057063842648397804	0.036087180319853356	-0.06912298178906319	-0.35941471926690594	0.6330541929980649	-0.18910299688132834	-5.659689545273752E-4	-0.2546828610389758	0.04066003891246281
0.2373365985359241	0.3381406957838526	-0.190630374578114	0.09400276872073102	0.3985264216620189	0.048074406263845966	0.051191890507648496	0.32758593110295037	0.47136958895524983	-0.06307476698731462
-0.010043201794649475	-0.06370528693430241	-0.40349795999073446	-0.2846404355738839	0.27376185735255	-0.056754245159977706	-0.2881157231304611	-0.36099633293881583	0.3592543966400527	-0.15494988895829204
0.08872527215002861	-0.39554899276900995	0.23725107737171675	0.013090879560930094	0.4990345379236789	0.082652181616704	0.15752322796135976	-0.017839294909956054	0.21757536125334176	0.23491082944932423
0.3998758421175475	-0.060285472908260404	-0.15253810434277823	0.44687333466193324	0.2735929443100079	-0.011139196700817606	-0.1705131320842244	0.0780724547668892	-0.11290747458714567	-0.015498904178805431
