YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C
-0.6330859884619713	0.0	0.0	0.0	0.0	-0.9855379515793175	-0.8398741621058434	0.0	0.0	-0.253461325308308
0.0	-0.8177494376432151	-0.5656486100051552	0.0	0.697990191715828	0.0	0.0	0.0	0.7946190144153211	0.0
0.0	0.0	0.0	0.0	0.7137101945346807	-0.8747125989757478	0.0	-0.17563467659056187	0.0	0.0
-0.5076951943337917	-0.024377961410209537	-0.5420550368726254	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	-0.5326106562279165	-0.20769327483139932	0.0	-0.4335873245727271	0.0	0.0	0.0	0.0
0.0	-0.17787146382033825	0.0	-0.26147961081005633	0.0	0.0	0.0	-0.09976408793590963	0.8035710646523062	-0.632262698141858
0.0	-0.8052185005508363	-0.9118259095121175	0.0	0.27861647292698066	0.0	-0.34865283011458814	-0.9085705927573144	0.0	-0.0987659867387265
0.0	0.0	0.0	-0.46300647337920964	0.42959988171892505	0.0	-0.9254854964092374	0.0	0.7500415988484297	-0.7182474716100842
0.0	0.0	0.0	0.0	0.23918302411871295	0.0	0.0	-0.7008695071563125	0.0	-0.9884054053109139
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8980265706064079	0.0
