YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C
-0.05524383089505136	0.0	0.0	0.0	0.0	0.9396184000753367	0.9257920423339471	0.0	0.0	-3.8189790211617947E-4
0.0	0.0	0.0	0.0	0.0	0.0	0.5584269761390402	-0.0725663045886904	-0.20220118797545183	0.0
0.0	-0.34908022552833595	0.0	0.4121552141002566	0.0	0.8872204306636506	0.0	0.0	0.0	0.0
0.0	0.0	0.6901167903550558	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	-0.1517753974358801	0.0	0.0	-0.5323678329586983	0.0	0.0	0.0	0.0	-0.4629163509234786
0.0	0.0	0.0	0.21916867965750397	0.0	0.0	0.0	-0.6396751247812063	0.1584386249149884	0.0
0.0	-0.18323445513949432	0.0	0.2893684693697095	0.0	0.6026933284111822	0.45862199545869375	-0.6997336852364242	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.7165388641980046	0.0	-0.062044630758464336	0.0	0.0
0.0	0.0	0.7291934690427624	0.0	0.0	0.4575552246634418	0.0	-0.6250707004219294	0.0	0.0
-0.754732194589451	0.0	0.0	0.0	-0.27998878830112517	0.5750350144327188	0.0	0.0	0.0	0.0
