YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C
0.0	0.0	0.0	0.0	0.0	0.0	-0.8808612145949155	-0.8406906004529446	0.0	0.0
0.0	0.9276104901406785	0.0	0.0	0.0	0.2813417566941492	0.0	0.0	0.0	-0.7725478957872838
-0.04785578907467425	0.0	0.0	0.0	0.0	0.01873690146034581	0.0	0.0	0.0	0.0
-0.8271961351856589	0.0	0.0	0.0	0.0	0.0	0.0	-0.44741824665106833	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3188199889846146	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.5633461293765716	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.6555815823377482	-0.36716133332811296	-0.13997375103645027	0.0	0.0
-0.6855650355573744	0.8415455870751163	0.0	-0.12252901308238506	0.0	0.0	-0.0678062189836055	0.0	0.0	0.0
0.0	0.0	0.43610907683885797	-0.7825564965605736	0.29513401354592095	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	-0.09420967381447554	-0.5309760661330074	0.0	0.0
