YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W
0.2382668426379988	-0.152452614441748	0.35498297634633486	0.15466651950492136	-0.3191133134963054	0.24790164928413136	0.2175650993910748	0.5507451406226612	-0.2024553752264381	0.2936282886179142
-0.030298037849842835	-0.28174504904889486	-0.32787987380081923	-0.4768740730162395	-0.03645194666084258	-0.2990414379739554	-0.21842002727908366	0.15801955137949386	-0.052842346672590516	-0.22446808073470897
-0.34098171658304444	-0.2967252030479374	0.2200212018916681	0.34998590977463845	-0.3106009794212668	-0.21875694916486838	0.1293577422741015	0.1446470333887598	-0.18011355884618002	-0.1829418582237749
0.16670745642236479	-0.06895532402151755	0.12972345116207215	0.10736655777811765	0.19466401597375682	0.5655015890960792	0.16555759635938683	0.17292608002828272	-0.00496543058837846	0.00973591319775958
0.2084069466425217	-0.06289670442182506	-0.20651523053052187	0.03803202739892158	0.25373954138992	-0.2188292248095733	0.017292451152400155	0.10528126463918608	0.32685410382059304	-0.06551169579019239
-0.6456925834794609	-0.0010171159269422268	-0.13609496614494349	0.7205215738695919	-0.33759732631159267	0.11341126561904127	0.03428644444391029	0.16722924895537955	-0.34662320253287016	0.07829640929683418
-0.20814651509617735	-0.2231510798030632	0.09415554377166603	0.027532113429179626	-0.14960405692367354	-0.3540645337349531	-0.1248460237508166	0.2634821857465268	-0.1837138018989343	-0.3574097576828257
0.026416784650465135	0.02007359683815037	-0.36830840965633344	-0.3260328072535919	-0.15419078260808822	-0.38232677238169194	-0.007649886901039942	-0.2360580434920281	-0.18883144506058377	0.2681623215803851
0.10345659245301683	-0.09092300963431135	0.007909662031088519	-0.43470910725337175	-0.2165069982616263	-0.02417260769505929	-0.09310348760515873	-0.10649097343935209	-0.15781679415851307	0.47408720448067876
-0.36736027650392206	0.049445025232933836	0.13379971799015078	-0.3130811308489248	0.13924241354210662	-0.04240719971724423	0.013526418833988819	0.022206120488878333	7.015744721815905E-4	-0.1196585550617837
