YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C
0.22020627319621866	-0.22242350838244265	-0.006094021065060184	-0.3888440148239172	0.17494418120404057	0.34331194710641744	-0.1878313925469218	-0.12533404090809303	0.19575657120467801	0.1809035838110853
0.5094635485641704	-0.04294984691990547	0.006892193842109436	0.6465934777424502	0.01525936938063027	-0.10750642582359496	-0.09034885298845398	0.15055974843355668	0.5222868632525489	-0.206337149814186
-0.20285590562822856	0.03858118460865095	-0.05344843012892746	-0.2531146290024962	0.37143738868239934	-0.04021104155629617	0.11841445221863557	0.14242744866907953	-0.28703245560041246	0.11781380739107669
-0.29523174301253985	-0.15602361447935678	0.08690764846930484	0.15017141126042774	0.16642388830202134	0.3333666680328829	0.11473119694692112	-0.11944672474247545	0.29932280739644157	-0.19727911944861004
0.5237088702215998	-0.2325031430639822	-0.22532344513890834	-0.2534268335957448	0.04435489504026532	-0.14246735738683836	0.3386842003672207	0.5370810962160576	-0.05285288088404773	0.03351672517165227
-0.26727852208512365	-0.35793323711925057	0.20843117501724687	-0.2873940300896005	0.22681966929967035	-0.14123799024633257	-0.14541212127477401	0.10857852474827659	0.2486253441274579	0.09680192098021038
0.14357707182654567	-0.08812390607644413	-0.22522001932465166	0.1830709000814232	0.10959546569980087	-0.0694093636127183	0.06396259688456846	-0.2932124419507819	-0.2164721398840742	0.32562141256041144
-0.4103656806905242	0.04822717390924321	-0.09763986931577097	-0.1269824533683412	-0.273613306751154	0.1078179528064182	-0.09509457784987395	-0.0811016836449639	-0.0033670810163340704	-0.2905284347532851
-0.039577783643772395	0.15202519394022992	-0.16872522045574073	-0.01852763949266102	0.08375643260012137	-0.26418041247211915	-0.23932707362407618	0.0565479492966026	-0.20917227224197862	-0.4654577353946212
-0.5281524444355858	-0.15761395442918474	0.21429621985402217	0.4497406379778793	0.22179746003068657	-0.0015560226854728551	-0.27171595645337177	0.34031636953622746	-0.33716654617091635	-0.18406582687170894
