YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W
0.0	0.6377010756520365	-0.5491769451182336	0.0	0.0	-0.19422166678123176	-0.9584302508737892	0.0	0.0	0.0
-0.14565559034235775	0.3611592940402959	-0.254431631648913	0.0	0.0	0.0	-0.5533131544943899	0.0	-0.21482274890877306	-0.10055885394103825
-0.36953415791504085	0.6586696618584726	0.0	0.0	0.674568392975012	0.0	0.0	0.33864348188490123	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6737110293470323
-0.4009451698511839	0.0	-0.09468481596559286	0.5972989414769815	0.0	0.0	0.0	0.0	-0.4266178875695914	-0.10686716600321233
0.0	0.0	0.0	0.0	0.0	-0.8053356814198196	0.0	0.0	-0.8559864102862775	0.0
-0.4609250472858548	0.0	0.0	0.0	0.0	-0.8796323963906616	0.0	0.0	-0.7431867246050388	-0.024260645266622305
0.0	0.0	0.0	0.0	0.0	0.0	-0.523293751757592	0.5268439340170518	0.0	0.0
-0.4406989077106118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8867148966528475	0.0
-0.09465359221212566	0.326264073268864	0.0	0.5064299422267483	0.2111082162575221	-0.5446469739545137	-0.14786194474436343	0.0	0.0	-0.6764434927608818
