YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W
0.005553407024237501	0.03596657636725562	-0.5544163956616113	-0.15164246607947393	-0.05191748318174821	-0.3786243293567015	-0.2338979704575255	-0.3345708083239141	0.3244441019732155	-0.5162659759332148
0.05248185256977535	-0.0903382062960199	-0.08268609882487381	0.49806560762891433	0.07304061869631971	-0.05432975153570161	-0.021087125144159932	0.2281020492587664	-0.17554938747067705	-0.17080265564287658
-0.047598081251131776	0.16868946107202104	-0.057970204494043644	-0.19680372471390423	-0.44783792538477096	-0.18042901069222517	0.3666246469829764	-0.06712548338240172	-0.1041275137867234	-0.0058336073494770525
-0.27127572800222116	-0.2257109736513448	-0.11825219149865938	0.35659122170589314	-0.31368759732906115	0.10803244460755469	0.43439163639385475	-0.33639538159949073	0.2378142707067972	0.23775076684442886
-0.15719932577989779	-0.46211007411586963	-0.08010450365218083	0.21183926931853667	-0.07923428433664922	0.09438309831373609	0.21664077831545514	-0.13420319521478455	0.07457947895560738	-0.13203622519615527
-0.2987930607975479	0.23618943480525217	0.24086025572717037	-0.4378823799884307	0.456113080469191	-0.14787823522633048	-0.043448170911589125	0.22539603197846508	0.10509544666565171	-0.05965209795789456
-0.17349792615537632	-0.26979459368160913	-0.3214412775005155	0.022639315180476943	-0.36523862696985404	-0.06601600258911806	-0.2805585522141973	0.3240795184832324	0.09214269822904436	-0.41982673034060797
-0.36843149492308125	0.3549187612951091	0.09174667978654738	0.3072214218335735	-0.5261873491758595	-0.3968368197729518	-0.1481430261765788	0.16360441867516504	-0.017746794086524145	-0.14353922019922907
-0.007935131520222124	0.19292044016515306	-0.024746684705307546	-0.16385597273065453	0.21430496376306424	0.45220658924241497	-0.0326528466659622	-0.08407943014112076	-0.3108304812178525	-0.21773527123851713
-0.026658948991007424	-0.06750740632440197	-0.056574298908002786	-0.14444122377072435	-0.09208125339338259	0.2901535721687234	-0.008500001047997119	0.13562896150767118	0.2512385943363603	0.2775547679478902
