YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W
0.2955302613575572	0.16983237592509332	-0.02395451050999929	-0.5120099192399633	0.08373561675997598	-0.04372915471386698	0.06862598510752421	-0.1740933370548609	-0.34895393970325894	0.12650224159535187
0.12230195476083638	-0.05614795424729316	-0.11207139812275488	-0.2241907598408704	-0.23899286539976888	0.3216097053005817	-0.14917946644464872	0.3582088351406665	-0.17618252628715508	0.4187439811372997
0.03537658663456083	0.2894178286221225	0.04557696932611782	0.21228458174071013	0.05363418096279743	-0.08963034915999271	-0.20258968179566392	-0.21146532819336508	-0.40951562597116054	-0.34016596363457663
0.13231633282277877	0.16022267243970703	0.13474145901950457	0.06508159975844266	0.14931428339812125	0.08064628166264484	-0.3713905091365332	0.11597484056804021	0.26804134724706535	0.062254177784230834
0.26462023834446097	0.32709498585089386	0.23232561766241017	0.289277414099879	-0.004506047815013785	-0.17924596092263162	-0.3079045208772061	0.2042854740224904	-0.37679525273073344	-0.31604297023836925
-0.08887728794342643	0.1907460527415101	0.3069343275621322	0.10865679111233494	0.0833223483496019	0.25839441844507877	0.09380116172174753	-0.25665590179055414	0.01608621237880991	0.17746534367520214
-0.07262016802841594	0.09204768994112529	-0.19431503739878078	0.033041079179653585	0.2813927047044083	0.22124150728312283	-0.014941752833700365	0.5050835756859451	-0.03468206753693046	-0.2792088750510365
-0.22521962362514847	0.06087498254834087	-0.27315459045268814	-0.27152979404344213	-0.3025081545500458	0.011566439467592273	0.02589680370150764	0.36759625345391117	0.2154462394479312	-0.03845092922699524
0.2911993886900594	0.2137128677034917	-0.10870164511498329	0.1725097244269477	-0.172760991495025	0.1609474627296972	-0.5916413685431434	0.019995649601391895	0.23841804761550783	-0.13762246720761606
-0.6760882146578222	0.06817290802939927	-0.10811952790041209	0.12390493060236499	-0.6153224173696317	0.12360737710989561	0.010327538991168157	-0.3453288642452097	-0.3751631202335887	-0.07544297618787668
