YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W
0.0	0.0	0.0	0.0	0.0	-0.1311831665225327	0.0	0.0	-0.37195903644897044	0.0
0.31509716386755826	0.0	0.0	0.0	-0.9923631919082254	0.0	0.0	0.0	-0.6120598549023271	0.0
-0.07143018863314865	-0.057596230879426	0.0	0.31965318276564886	0.0	-0.7863744259811938	0.0	0.0	-0.8012622108217329	0.0
0.11279579272342743	0.0	0.0	0.8385314687715779	-0.17416019644588232	0.0	0.22448614865826932	0.0	0.0	0.0
0.0	0.0	0.5696585967995319	0.0	-0.7334555122070014	0.0	0.0	0.0	-0.5874497280456126	0.0
0.0	0.0	0.0	0.22205073457229244	0.0	0.0	0.0	0.3387377059184663	0.0	0.0
0.0	-0.7643443362321705	0.07847189533972172	0.43941834965738763	0.0	0.0	0.0	0.0	0.0	0.0
0.0	-0.16729362797923386	0.0	0.0	-0.8353148479945958	0.0	0.0	0.9331878637526833	0.0	0.0
0.10305564940756085	0.0	0.28295622163900164	0.0	-0.0038881413638591766	0.0	0.3574365824210134	0.0	-0.46967089525423944	0.0
0.0	0.0	0.0	0.1598091076688777	0.0	-0.07254007644951344	0.0	0.0	-0.3424103679135442	-0.06179726519621909
