YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	-0.07663821196183562	0.0	0.0	-0.7310615221504122	-0.16627866751514375	0.0	0.0	0.0	-0.9519379602279514
0.3162757605583483	-0.2745881825685501	-0.6920025232248008	0.0	0.0	0.0	0.0	0.8614839106530721	0.0	-0.2776307926978916
0.7546257470072323	0.0	0.0	0.0	0.0	0.0	0.0	-0.0016384254477148918	0.0	-0.08784819976426661
0.0	0.0	0.0	0.0	0.0	0.0	-0.8924491151701659	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-0.1611208461690694	-0.6378427806776017	0.0	0.7447824811668984	0.0
-0.03855434453216557	0.0	0.0	0.0	0.0	-0.2956374764908105	-0.397292458685115	0.0	0.0	-0.5373575552366674
0.0	0.0	0.0	0.0	0.0	-0.9333522287197411	0.0	0.17194233352437857	0.0	0.0
0.600962469846856	0.0	0.0	-0.3217944144271314	-0.654109766939655	0.0	0.0	0.319876908391046	0.0	0.0
0.0	-0.35753474780358374	0.0	0.0	0.0	0.0	0.0	0.0	0.9244943077782086	-0.03570736059919
