YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W
-0.19877617841567766	0.017230670768331964	-0.10811033352265847	0.06435018350763536	0.11740663083194323	-0.3354060037440626	-0.03476262660648461	-0.321485334297078	0.09999017298858513	-0.3129140031382849
-0.05758750476675085	-0.2167780075002681	-0.12229832307160475	-0.008766289468156462	0.11499517877906112	-0.11107055488080193	0.056666977051632324	0.2135598209515397	-0.3411914909977133	-0.04106348164019297
-0.103732916848396	0.2626456113926656	-0.20199871857335822	-0.3209222404037819	-0.050366735071637615	-0.08769303822749114	-0.17277932145946337	-0.1789047040919993	0.020597811563672897	0.3558563111668705
0.13527083814736723	0.1853626506694546	0.43104997434825326	-0.08803330936822867	0.008938273193212274	0.16398656457219593	0.36084971093284457	-0.027294931550399235	0.2398351566268313	0.39356061559324695
0.13651004613435747	0.31052327599330865	-0.14145124140860452	0.22154680377936173	-0.04259338081116075	-0.4256119065172756	0.03204985816596059	0.24234028814014943	-0.04145243436044355	-0.28514745271884717
0.20627348731053205	-0.2974904037743567	0.03663856689211453	0.36096176356048104	-0.4066511349367629	-0.22864052299096718	0.22991592210315648	0.08542763062031815	-0.13321923470368996	-0.3989481336119842
-0.2189793144294677	0.07490435646498915	0.05864343207693997	-0.0495395718327409	-0.15372916946576404	-0.10624560608487829	-0.02216520007971606	0.15395568068782195	0.06873483032205265	-0.09201180262017111
-0.13889404316471093	-0.01946511050934624	-0.2582163234657822	0.06090122720959127	-0.2641859516519892	0.18793129066886977	-0.09408381607608601	-0.14588478015704517	0.08011582541921557	0.1406440071056463
0.1022708537095898	0.06425573764793722	-0.11708657486330121	0.21399389232589064	-0.31492297769273636	-0.520965065886549	-0.008414800244727058	-0.013401726277134996	0.15566950323456824	0.0826613505746461
-0.02126551254351184	-0.1119069194138646	0.2917711396210507	0.053826021569587434	-0.16720160944011525	-0.25293257897990934	-0.02860941923045674	-0.08926959945443214	-0.1921377359420032	-0.23199320738407686
