YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C
0.0	0.0	0.0	0.0	0.0	0.0	0.7675123420500853	0.8470212426670575	-0.4863901671487838	0.0
0.0	0.0	0.0	-0.4893346887547523	0.0	0.0	0.0	0.0	0.0	-0.2999221661593765
0.0	0.0	0.0	0.0	0.7622951430384909	-0.993403592845425	0.2766392478676238	0.0	-0.6993082372937351	0.0
-0.8913224879652262	0.0	0.0	0.0	0.0	0.0	0.671812013113285	0.16918379237695874	0.0	0.0
0.0	0.653628862279195	-0.04273764090612531	0.0	0.5863480719854032	0.0	0.0	0.0	0.0	0.0
-0.9184711936395615	0.0	0.0	0.0	0.6237611484830176	0.0	0.0	0.6744026437570089	0.0	0.0
-0.7537516765296459	0.8328089670303349	-0.30958688585087657	0.0	0.0	0.0	0.6879558352244743	0.0	-0.1599494859110564	0.0
0.0	0.0	0.0	-0.5317843067459762	0.0	0.0	0.020284412051896086	0.0	0.0	-0.08278074208647013
0.0	0.0	0.0	0.0	0.9640306656365191	0.0	0.0	-0.03208779793412149	-0.48813060694374144	0.0
0.0	0.0	0.0	0.0	0.38785884744719606	-0.052057875553146005	0.0	0.0	0.0	0.0
