YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W
0.05462978758962925	-0.033884103706263484	-0.2307013510327963	0.16870579065016897	-0.49391037220817446	0.25972498760176715	0.18997449798743163	0.20126501267187222	-0.526040386542472	0.1701331572860387
-0.3928542881126232	-0.14963663246714806	-0.1907754384057668	-0.07392174459391362	-0.2378342632772273	-0.17331266510076246	0.5485728858376526	0.17407721971571813	0.4491172067277878	0.1784691029063057
-0.0024607166568733634	0.14519743714553984	-0.4283513299134256	-0.1600597430765694	-2.7732069517879805E-4	-0.301380796299448	0.010092711146419756	-0.006893548232413345	-0.3935480175941337	0.2000826584217449
0.6787592213457172	0.18598508647203998	0.12303531545576245	0.0030794269685684708	-0.1513516789527194	-0.19515434510509957	0.06412945004729827	0.5586313419562906	0.2387452496963713	0.41542814264192307
0.11107478941036583	0.04208441883283282	0.3437306242263968	-0.04043711736108008	-0.24775181552343645	0.2017706221309352	-0.16070563884158703	-0.10499347815257261	-0.2930126523463025	0.30618285231426245
0.19085742146253135	-0.1209425253647005	0.19213220274663972	0.30452687504184794	-0.06779384785075798	-0.643549154829592	-0.13516441373731458	-0.11770085749360724	-0.31441104980926116	-0.23096538821408943
0.37356297681051465	0.27441801744032546	-0.2574585565754289	-0.04378092798519369	0.2046801170684939	0.4828954805758874	-0.35866033265088726	0.3049735284556371	-0.27502751131413666	-0.31362429957539306
-0.09735071954888116	0.5073282018457169	0.4379756525994696	-0.2542793030736188	-0.36016890577559213	-0.6695348862089087	-0.17838987009918306	-0.17094389970650758	-0.15227176444353432	0.1631311290359975
-0.3754645805349617	-0.4245112352165989	-0.09548796672087262	-0.050923495564292064	-0.22487211014662228	-0.2156210417156156	0.5633959174782247	0.012667655624783418	-0.4577336581425699	0.008805627452886515
-0.04300052313629416	0.535209548281003	0.21016693450935287	0.022280344988690873	0.07460843316400516	0.13990503244938077	0.3202196582502288	-0.29046280548156206	0.10331958135328027	0.09845255726700824
