YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W
-0.03006171458400786	0.48923285993831006	-0.23200377286411822	-0.3698090721491854	0.0	0.0	-0.45778815168887377	0.0	0.0	0.0
0.0	0.11560925994151977	0.0	0.39232461814655556	0.0	-0.8663400367368013	0.0	0.0	-0.09822629881091416	0.0
0.0	0.0	0.0	0.27589947086645855	0.0	0.0	-0.8589354339055717	-0.14373197546228766	0.0	0.0
-0.42084483383223414	0.0	0.0	0.0	0.0	-0.88810582482256	-0.7542986278422177	-0.7482948282267898	-0.789364741416648	-0.6330860222224146
0.0	0.0	0.0	0.0	0.0	-0.4307796685025096	0.0	0.0	-0.4770510457456112	0.0
-0.7791831509675831	0.0	0.0	0.0	-0.056036180958448645	0.0	0.0	0.0	0.0	0.0
0.0	0.0	-0.10725769866257906	0.0	-0.42105761883064985	-0.639785508159548	0.0	0.0	0.0	-0.26785528333857656
-0.43213001685217023	0.005332791377694879	0.0	0.0	0.2522664811440569	-0.2601799441035837	0.0	0.0	0.0	0.0
-0.19536359095945954	0.0	0.0	-0.2420873957790564	0.0	-0.6248838973697275	-0.48550784192048013	-0.2581862770020962	-0.6594616738148034	0.0
0.0	0.0	0.0	-0.1760255348973106	0.0	-0.7650337880477309	0.0	0.0	0.0	-0.4362306559924036
